"","Temp.C","temp.Cat","trial","treatment","genotype","fragment.ID","individual.ID","rate.type","umol.cm2.hr","log.rate","K"
"532",29.14650744,"30",3001,"T1","M5","M501c","M501","R",0.530463696,0.425570758769172,302.29650744
"533",29.05561506,"31",3103,"T1","M5","M501c","M501","R",0.510553041,0.412475836090706,302.20561506
"534",29.091817605,"32",3204,"T1","M5","M501c","M501","R",0.509454073,0.411748044395505,302.241817605
"535",29.02703657,"33",3306,"T1","M5","M501c","M501","R",0.45737538,0.376637133014058,302.17703657
"536",28.91211814,"34",3401,"T1","M5","M501c","M501","R",0.458826007,0.377632007460052,302.06211814
"537",29.377231155,"27",2703,"T1","M5","M501d","M501","R",0.396312345,0.333834722150162,302.527231155
"538",29.540651855,"28",2804,"T1","M5","M501d","M501","R",0.494497039,0.401789721475256,302.690651855
"539",29.44993647,"29",2906,"T1","M5","M501d","M501","R",0.471799198,0.38648559659922,302.59993647
"540",29.403191795,"30",3001,"T1","M5","M501d","M501","R",0.583693234,0.459759609232628,302.553191795
"541",29.355126915,"31",3103,"T1","M5","M501d","M501","R",0.617909382,0.481134810887426,302.505126915
"542",29.364475595,"32",3205,"T1","M5","M501d","M501","R",0.565269361,0.448057924836869,302.514475595
"543",29.36887439,"33",3306,"T1","M5","M501d","M501","R",0.426394665,0.355150047374718,302.51887439
"544",29.387112545,"34",3402,"T1","M5","M501d","M501","R",0.495988178,0.402786977114644,302.537112545
"545",29.333946675,"27",2704,"T2","M5","M502a","M502","R",0.445027074,0.368128057721053,302.483946675
"546",29.287617625,"28",2805,"T2","M5","M502a","M502","R",0.488282444,0.397622732914533,302.437617625
"547",29.25560508,"29",2901,"T2","M5","M502a","M502","R",0.574959468,0.454229537343281,302.40560508
"548",29.35411946,"30",3002,"T2","M5","M502a","M502","R",0.583631468,0.459720607232,302.50411946
"549",29.251682385,"31",3104,"T2","M5","M502a","M502","R",0.687781548,0.523414973107018,302.401682385
"550",29.339921555,"32",3206,"T2","M5","M502a","M502","R",0.480554639,0.392416773653584,302.489921555
"551",29.36095908,"33",3301,"T2","M5","M502a","M502","R",0.46438861,0.381437824304168,302.51095908
"552",29.270233765,"34",3403,"T2","M5","M502a","M502","R",0.348019265,0.298636303931019,302.420233765
"553",29.261579115,"27",2702,"T2","M5","M502b","M502","R",0.395027087,0.332913832289118,302.411579115
"554",29.381689145,"28",2803,"T2","M5","M502b","M502","R",0.460522907,0.378794527077334,302.531689145
"555",29.38091948,"29",2905,"T2","M5","M502b","M502","R",0.441864117,0.365936802106386,302.53091948
"556",29.35088597,"30",3006,"T2","M5","M502b","M502","R",0.47430636,0.388187614776019,302.50088597
"557",29.310996065,"31",3102,"T2","M5","M502b","M502","R",0.620016021,0.482436038701565,302.460996065
"558",29.24302975,"32",3204,"T2","M5","M502b","M502","R",0.481327061,0.392938348851885,302.39302975
"559",29.306745865,"33",3305,"T2","M5","M502b","M502","R",0.43105117,0.358409258146045,302.456745865
"560",29.252750945,"34",3401,"T2","M5","M502b","M502","R",0.375091665,0.318520394351037,302.402750945
"561",29.26259676,"27",2701,"T2","M5","M502c","M502","R",0.388305188,0.328083713996102,302.41259676
"562",29.27355659,"28",2802,"T2","M5","M502c","M502","R",0.387825103,0.327737847660979,302.42355659
"563",29.238498395,"29",2904,"T2","M5","M502c","M502","R",0.396509161,0.333975666352935,302.388498395
"564",29.318144085,"30",3005,"T2","M5","M502c","M502","R",0.454894449,0.374933354349427,302.468144085
"565",29.310961425,"31",3101,"T2","M5","M502c","M502","R",0.463363363,0.38073745962071,302.460961425
"566",29.212063775,"32",3203,"T2","M5","M502c","M502","R",0.481631838,0.39314407360978,302.362063775
"567",29.17911644,"33",3304,"T2","M5","M502c","M502","R",0.343805965,0.29550586039866,302.32911644
"568",29.193431445,"34",3406,"T2","M5","M502c","M502","R",0.292674382,0.256713236675023,302.343431445
"569",29.46546559,"27",2702,"T2","M5","M502d","M502","R",0.420209363,0.350804299477542,302.61546559
"570",29.337882505,"28",2804,"T2","M5","M502d","M502","R",0.430202712,0.357816190868649,302.487882505
"571",29.440479595,"29",2905,"T2","M5","M502d","M502","R",0.386486384,0.326772765614368,302.590479595
"572",29.40697218,"30",3001,"T2","M5","M502d","M502","R",0.550642728,0.438669508207925,302.55697218
"573",29.47974485,"31",3103,"T2","M5","M502d","M502","R",0.589940238,0.463696429362241,302.62974485
"574",29.32747792,"32",3204,"T2","M5","M502d","M502","R",0.50397836,0.408113837126263,302.47747792
"575",29.406105945,"33",3306,"T2","M5","M502d","M502","R",0.410324017,0.343819477281044,302.556105945
"576",29.510334855,"34",3401,"T2","M5","M502d","M502","R",0.324848136,0.281297838529838,302.660334855
"577",30.500038895,"27",2701,"T3","M5","M503a","M503","R",0.408480537,0.342511489992456,303.650038895
"578",30.477991635,"28",2803,"T3","M5","M503a","M503","R",0.476002193,0.389337211949535,303.627991635
"579",30.377063855,"29",2904,"T3","M5","M503a","M503","R",0.451901488,0.372874068370951,303.527063855
"580",30.371860885,"30",3006,"T3","M5","M503a","M503","R",0.332009417,0.286688641913026,303.521860885
"581",30.28939975,"31",3102,"T3","M5","M503a","M503","R",0.608268199,0.475157947271684,303.43939975
"582",30.423050125,"32",3203,"T3","M5","M503a","M503","R",0.502779242,0.407316221739659,303.573050125
"583",30.402037195,"33",3305,"T3","M5","M503a","M503","R",0.39380318,0.33203611155218,303.552037195
"584",30.36028088,"34",3406,"T3","M5","M503a","M503","R",0.297237673,0.260237136811622,303.51028088
"585",30.5620949,"27",2703,"T3","M5","M503b","M503","R",0.440466264,0.364966855622246,303.7120949
"586",30.471864465,"28",2804,"T3","M5","M503b","M503","R",0.480640078,0.392474479416418,303.621864465
"587",30.50375077,"29",2906,"T3","M5","M503b","M503","R",0.472449506,0.386927344614387,303.65375077
"588",30.48170673,"30",3001,"T3","M5","M503b","M503","R",0.448237986,0.370347635431102,303.63170673
"589",30.29375416,"31",3103,"T3","M5","M503b","M503","R",0.599704345,0.469818827796,303.44375416
"590",30.32059529,"32",3205,"T3","M5","M503b","M503","R",0.364337437,0.310668916655859,303.47059529
"591",30.425420885,"33",3306,"T3","M5","M503b","M503","R",0.406828918,0.341338177277903,303.575420885
"592",30.315561155,"34",3402,"T3","M5","M503b","M503","R",0.36929813,0.314298294693832,303.465561155
"593",30.52681377,"27",2705,"T3","M5","M503c","M503","R",0.340421143,0.292983850406272,303.67681377
"594",30.16835582,"28",2806,"T3","M5","M503c","M503","R",0.405999247,0.340748257826452,303.31835582
"595",30.43520691,"29",2902,"T3","M5","M503c","M503","R",0.443718577,0.367222130202624,303.58520691
"596",30.46932537,"30",3003,"T3","M5","M503c","M503","R",0.474230632,0.388136248284622,303.61932537
"597",30.21551191,"31",3105,"T3","M5","M503c","M503","R",0.543131799,0.43381398710193,303.36551191
"598",30.42712498,"32",3201,"T3","M5","M503c","M503","R",0.399929399,0.336421806063899,303.57712498
"599",30.57888932,"33",3302,"T3","M5","M503c","M503","R",0.349876695,0.30001325124182,303.72888932
"600",30.43314977,"34",3404,"T3","M5","M503c","M503","R",0.316436488,0.27492845572175,303.58314977
"601",30.173532345,"27",2705,"T3","M5","M503d","M503","R",0.41329122,0.345921182962001,303.323532345
"602",29.985407325,"28",2801,"T3","M5","M503d","M503","R",0.532718465,0.427042933317547,303.135407325
"603",30.074466325,"29",2902,"T3","M5","M503d","M503","R",0.484979861,0.395401210546542,303.224466325
"604",30.17272712,"30",3004,"T3","M5","M503d","M503","R",0.519539624,0.418407410033725,303.32272712
"605",30.11139117,"31",3106,"T3","M5","M503d","M503","R",0.539942879,0.431745324179187,303.26139117
"606",29.930606265,"32",3201,"T3","M5","M503d","M503","R",0.497457841,0.403768897689631,303.080606265
"607",29.995470735,"33",3303,"T3","M5","M503d","M503","R",0.458199533,0.377202478132289,303.145470735
"608",30.033215805,"34",3404,"T3","M5","M503d","M503","R",0.347694033,0.298395008239953,303.183215805
"609",30.06650846,"27",2705,"C","M5","M50Ca","M50C","R",0.498883033,0.404720186055947,303.21650846
"610",29.92754295,"28",2806,"C","M5","M50Ca","M50C","R",0.576505411,0.455210632283799,303.07754295
"611",30.04331947,"29",2902,"C","M5","M50Ca","M50C","R",0.536621857,0.42958640761159,303.19331947
"612",29.948496655,"30",3003,"C","M5","M50Ca","M50C","R",0.701750358,0.531657343717578,303.098496655
"613",30.12288274,"31",3105,"C","M5","M50Ca","M50C","R",0.636907195,0.492808604662208,303.27288274
"614",30.12511244,"32",3201,"C","M5","M50Ca","M50C","R",0.512933019,0.414050163502399,303.27511244
"615",30.007358035,"33",3302,"C","M5","M50Ca","M50C","R",0.442865176,0.366630842301154,303.157358035
"616",30.12240435,"34",3404,"C","M5","M50Ca","M50C","R",0.35335956,0.3025900640681,303.27240435
"617",30.0503049,"27",2702,"C","M5","M50Cb","M50C","R",0.478604833,0.391098962768011,303.2003049
"618",30.02434929,"28",2804,"C","M5","M50Cb","M50C","R",0.50944874,0.411744511323835,303.17434929
"619",30.06914109,"29",2905,"C","M5","M50Cb","M50C","R",0.562430231,0.446242449471482,303.21914109
"620",29.99665551,"30",3001,"C","M5","M50Cb","M50C","R",0.630812774,0.4890785248977,303.14665551
"621",30.07060262,"31",3103,"C","M5","M50Cb","M50C","R",0.628480932,0.487647636730999,303.22060262
"622",29.968110165,"32",3204,"C","M5","M50Cb","M50C","R",0.570206915,0.451207403669914,303.118110165
"623",29.92916213,"33",3306,"C","M5","M50Cb","M50C","R",0.460942467,0.379081752800848,303.07916213
"624",30.050941335,"34",3401,"C","M5","M50Cb","M50C","R",0.39342328,0.331763510808893,303.200941335
"625",31.455521715,"27",2701,"C","M5","M50Cc","M50C","R",0.365832164,0.311763886835584,304.605521715
"626",31.294172455,"28",2802,"C","M5","M50Cc","M50C","R",0.486257209,0.396261019473665,304.444172455
"627",31.407467295,"29",2904,"C","M5","M50Cc","M50C","R",0.537697461,0.430286142370819,304.557467295
"628",31.34936934,"30",3005,"C","M5","M50Cc","M50C","R",0.512011128,0.413440637518618,304.49936934
"629",31.379657755,"31",3101,"C","M5","M50Cc","M50C","R",0.586566646,0.461572339352932,304.529657755
"630",31.33998551,"32",3203,"C","M5","M50Cc","M50C","R",0.535886432,0.429107694491969,304.48998551
"631",31.21168916,"33",3304,"C","M5","M50Cc","M50C","R",0.452804156,0.373495589543619,304.36168916
"632",31.225473765,"34",3406,"C","M5","M50Cc","M50C","R",0.329939938,0.28513378181545,304.375473765
"633",31.44194396,"27",2701,"C","M5","M50Cd","M50C","R",2.322717009,1.200782824446,304.59194396
"634",31.439874745,"28",2803,"C","M5","M50Cd","M50C","R",2.074003675,1.12298084062642,304.589874745
"635",31.36961761,"29",2904,"C","M5","M50Cd","M50C","R",2.241822679,1.17613572687627,304.51961761
"636",31.321017275,"30",3006,"C","M5","M50Cd","M50C","R",2.250455515,1.17879514498191,304.471017275
"637",31.33250309,"31",3102,"C","M5","M50Cd","M50C","R",2.148722981,1.14699696778244,304.48250309
"638",31.37693176,"32",3203,"C","M5","M50Cd","M50C","R",2.256516958,1.18065820642205,304.52693176
"639",31.38428689,"33",3305,"C","M5","M50Cd","M50C","R",1.862827845,1.05180989332655,304.53428689
"640",31.471049585,"34",3407,"C","M5","M50Cd","M50C","R",1.359147794,0.858300449586396,304.621049585
"641",31.435326005,"27",2705,"T1","M6","M601a","M601","R",0.363419668,0.309996005542953,304.585326005
"642",31.31575227,"28",2806,"T1","M6","M601a","M601","R",0.422242705,0.35223499543877,304.46575227
"643",31.28169072,"29",2902,"T1","M6","M601a","M601","R",0.406690377,0.341239694924959,304.43169072
"644",31.390963795,"30",3003,"T1","M6","M601a","M601","R",0.509812075,0.411985189439452,304.540963795
"645",31.2608723,"31",3105,"T1","M6","M601a","M601","R",0.487607523,0.397169140195006,304.4108723
"646",31.33674537,"32",3201,"T1","M6","M601a","M601","R",0.477141755,0.390108973893163,304.48674537
"647",31.36257244,"33",3302,"T1","M6","M601a","M601","R",0.463218457,0.380638432148368,304.51257244
"648",31.320709565,"34",3404,"T1","M6","M601a","M601","R",0.317234974,0.275534822944076,304.470709565
"649",31.41614239,"27",2701,"T1","M6","M601b","M601","R",0.457893394,0.376992512943396,304.56614239
"650",31.288192515,"28",2802,"T1","M6","M601b","M601","R",0.555501667,0.441798109036112,304.438192515
"651",31.31369879,"29",2904,"T1","M6","M601b","M601","R",0.604093314,0.47255868356265,304.46369879
"652",31.286240605,"30",3005,"T1","M6","M601b","M601","R",0.504542527,0.408488883222204,304.436240605
"653",31.229983105,"31",3101,"T1","M6","M601b","M601","R",0.603252884,0.472034617891311,304.379983105
"654",31.238778995,"32",3203,"T1","M6","M601b","M601","R",0.532022166,0.426588539882137,304.388778995
"655",31.256068605,"33",3304,"T1","M6","M601b","M601","R",0.494776884,0.401976954233461,304.406068605
"656",31.235567175,"34",3406,"T1","M6","M601b","M601","R",0.452715344,0.373434456241965,304.385567175
"657",31.321951975,"27",2704,"T1","M6","M601c","M601","R",0.377137894,0.320007355618738,304.471951975
"658",31.252267745,"28",2806,"T1","M6","M601c","M601","R",0.457697501,0.376858136751845,304.402267745
"659",31.316854405,"29",2901,"T1","M6","M601c","M601","R",0.493781856,0.401311062662752,304.466854405
"660",31.32580415,"30",3003,"T1","M6","M601c","M601","R",0.559251354,0.44420580478992,304.47580415
"661",31.363457575,"31",3105,"T1","M6","M601c","M601","R",0.56351531,0.446936690000851,304.513457575
"662",31.21954279,"32",3206,"T1","M6","M601c","M601","R",0.561626015,0.445727595733625,304.36954279
"663",31.419540525,"33",3302,"T1","M6","M601c","M601","R",0.408554424,0.342563947275408,304.569540525
"664",31.421600225,"34",3403,"T1","M6","M601c","M601","R",0.22305238,0.201349684896644,304.571600225
"665",31.336803295,"27",2705,"T1","M6","M601d","M601","R",0.355300849,0.30402345846921,304.486803295
"666",31.297544525,"28",2801,"T1","M6","M601d","M601","R",0.40359398,0.339036075746509,304.447544525
"667",31.33400728,"29",2902,"T1","M6","M601d","M601","R",0.405437754,0.34034882294154,304.48400728
"668",31.294099475,"30",3004,"T1","M6","M601d","M601","R",0.467144247,0.383317822207003,304.444099475
"669",31.389877075,"31",3106,"T1","M6","M601d","M601","R",0.465824088,0.382417601721565,304.539877075
"670",31.19768445,"32",3201,"T1","M6","M601d","M601","R",0.447238309,0.369657125865234,304.34768445
"671",31.313615665,"33",3303,"T1","M6","M601d","M601","R",0.314836574,0.273712379579541,304.463615665
"672",31.35893987,"34",3404,"T1","M6","M601d","M601","R",0.251238788,0.224134090967786,304.50893987
"673",32.58202413,"27",2701,"T2","M6","M602a","M602","R",0.461592658,0.379526702806865,305.73202413
"674",32.555130425,"28",2803,"T2","M6","M602a","M602","R",0.457368372,0.376632324358069,305.705130425
"675",32.522805715,"29",2904,"T2","M6","M602a","M602","R",0.441785343,0.365882167171654,305.672805715
"676",32.432220355,"30",3006,"T2","M6","M602a","M602","R",0.404741334,0.339853181921912,305.582220355
"677",32.53686138,"31",3102,"T2","M6","M602a","M602","R",0.449963694,0.371538517498322,305.68686138
"678",32.45448318,"32",3203,"T2","M6","M602a","M602","R",0.377216673,0.320064558856814,305.60448318
"679",32.40641242,"33",3305,"T2","M6","M602a","M602","R",0.349992586,0.300099100583406,305.55641242
"680",32.40609059,"34",3406,"T2","M6","M602a","M602","R",0.317196165,0.275505360036939,305.55609059
"681",32.53658879,"27",2706,"T2","M6","M602b","M602","R",0.359539869,0.307146310883259,305.68658879
"682",32.48985324,"28",2802,"T2","M6","M602b","M602","R",0.383536764,0.324643093075737,305.63985324
"683",32.54473889,"29",2903,"T2","M6","M602b","M602","R",0.398695812,0.33554023958973,305.69473889
"684",32.46202605,"30",3005,"T2","M6","M602b","M602","R",0.340438331,0.292996673159697,305.61202605
"685",32.404944755,"31",3101,"T2","M6","M602b","M602","R",0.475173084,0.388775327992133,305.554944755
"686",32.376713815,"32",3202,"T2","M6","M602b","M602","R",0.44446983,0.36774235458627,305.526713815
"687",32.55712422,"33",3304,"T2","M6","M602b","M602","R",0.363062916,0.309734311590364,305.70712422
"688",32.479852835,"34",3405,"T2","M6","M602b","M602","R",0.322187586,0.279287626975972,305.629852835
"689",32.53213633,"27",2705,"T2","M6","M602c","M602","R",0.399207876,0.33590627363723,305.68213633
"690",32.328447755,"28",2801,"T2","M6","M602c","M602","R",0.496870145,0.403376358188083,305.478447755
"691",32.51233687,"29",2902,"T2","M6","M602c","M602","R",0.536706055,0.429641200332986,305.66233687
"692",32.466736915,"30",3004,"T2","M6","M602c","M602","R",0.496401958,0.403063531964668,305.616736915
"693",32.325335055,"31",3106,"T2","M6","M602c","M602","R",0.517309167,0.416938481183744,305.475335055
"694",32.505297345,"32",3201,"T2","M6","M602c","M602","R",0.501683457,0.406586783461759,305.655297345
"695",32.47950288,"33",3303,"T2","M6","M602c","M602","R",0.382088416,0.323595700144199,305.62950288
"696",32.419153505,"34",3404,"T2","M6","M602c","M602","R",0.422913952,0.352706847848586,305.569153505
"697",32.386175265,"27",2703,"T2","M6","M602d","M602","R",0.419678159,0.350430197332946,305.536175265
"698",32.39670963,"28",2805,"T2","M6","M602d","M602","R",0.374415962,0.318028885975525,305.54670963
"699",32.40149262,"29",2906,"T2","M6","M602d","M602","R",0.436978665,0.362542760083401,305.55149262
"700",32.45038575,"30",3002,"T2","M6","M602d","M602","R",0.460820005,0.378997925315728,305.60038575
"701",32.339457395,"31",3104,"T2","M6","M602d","M602","R",0.468484404,0.384230851239229,305.489457395
"702",32.342868145,"32",3205,"T2","M6","M602d","M602","R",0.473329399,0.387524737055941,305.492868145
"703",32.447311195,"33",3301,"T2","M6","M602d","M602","R",0.483477006,0.394388660797136,305.597311195
"704",32.413366325,"34",3402,"T2","M6","M602d","M602","R",0.352023131,0.30160208620223,305.563366325
"705",32.37944494,"27",2704,"T3","M6","M603a","M603","R",0.377079522,0.319964968260594,305.52944494
"706",32.44435799,"28",2806,"T3","M6","M603a","M603","R",0.473666866,0.387753761439502,305.59435799
"707",32.462226215,"29",2901,"T3","M6","M603a","M603","R",0.397511841,0.334693398998699,305.612226215
"708",32.47530242,"30",3003,"T3","M6","M603a","M603","R",0.542728052,0.433552311574331,305.62530242
"709",32.388508985,"31",3105,"T3","M6","M603a","M603","R",0.484429643,0.395030619689635,305.538508985
"710",32.38730723,"32",3206,"T3","M6","M603a","M603","R",0.393894698,0.332101770030278,305.53730723
"711",32.456493975,"33",3302,"T3","M6","M603a","M603","R",0.31170581,0.271328435195624,305.606493975
"712",32.31831103,"34",3403,"T3","M6","M603a","M603","R",0.270101828,0.239097076783852,305.46831103
"713",32.55467974,"27",2706,"T3","M6","M603b","M603","R",0.350405864,0.300405187267189,305.70467974
"714",32.496222465,"28",2801,"T3","M6","M603b","M603","R",0.441567322,0.365730939745982,305.646222465
"715",32.37126328,"29",2903,"T3","M6","M603b","M603","R",0.390586694,0.329725740105433,305.52126328
"716",32.56344148,"30",3004,"T3","M6","M603b","M603","R",0.461929555,0.379757176172173,305.71344148
"717",32.519777345,"31",3106,"T3","M6","M603b","M603","R",0.494266026,0.401635133777646,305.669777345
"718",32.480980655,"32",3202,"T3","M6","M603b","M603","R",0.43112695,0.358462210825327,305.630980655
"719",32.28836503,"33",3303,"T3","M6","M603b","M603","R",0.346515993,0.297520510659062,305.43836503
"720",32.48209671,"34",3405,"T3","M6","M603b","M603","R",0.266948143,0.236610971535327,305.63209671
"721",33.12116363,"27",2706,"T3","M6","M603c","M603","R",0.402380906,0.338171439301167,306.27116363
"722",33.08150393,"28",2802,"T3","M6","M603c","M603","R",0.465909734,0.382476028581044,306.23150393
"723",33.015058935,"29",2903,"T3","M6","M603c","M603","R",0.423851494,0.353365519630072,306.165058935
"724",33.036622965,"30",3005,"T3","M6","M603c","M603","R",0.453898252,0.374248398671007,306.186622965
"725",33.05494463,"31",3101,"T3","M6","M603c","M603","R",0.460171079,0.37855360625277,306.20494463
"726",33.083059005,"32",3202,"T3","M6","M603c","M603","R",0.390144397,0.329407624480976,306.233059005
"727",33.174922625,"33",3304,"T3","M6","M603c","M603","R",0.352124213,0.301676846921369,306.324922625
"728",32.98174191,"34",3405,"T3","M6","M603c","M603","R",0.338044145,0.291208954435313,306.13174191
"729",33.226481185,"27",2702,"T3","M6","M603d","M603","R",0.479355145,0.391606279987766,306.376481185
"730",33.203642755,"28",2804,"T3","M6","M603d","M603","R",0.465540104,0.382223846198683,306.353642755
"731",33.158120295,"29",2905,"T3","M6","M603d","M603","R",0.474170378,0.388095375961078,306.308120295
"732",33.013744635,"30",3001,"T3","M6","M603d","M603","R",0.565591522,0.448263721908777,306.163744635
"733",33.117356915,"31",3103,"T3","M6","M603d","M603","R",0.499948949,0.405431073528995,306.267356915
"734",33.008670785,"32",3204,"T3","M6","M603d","M603","R",0.537086182,0.429888534552497,306.158670785
"735",33.00910734,"33",3306,"T3","M6","M603d","M603","R",0.357573599,0.305698987930874,306.15910734
"736",33.12987064,"34",3401,"T3","M6","M603d","M603","R",0.376419568,0.319485611637573,306.27987064
"737",33.27791239,"27",2706,"C","M6","M60Ca","M60C","R",0.388577669,0.328279963542738,306.42791239
"738",33.17628505,"28",2802,"C","M6","M60Ca","M60C","R",0.437369256,0.362814537205127,306.32628505
"739",33.11838559,"29",2903,"C","M6","M60Ca","M60C","R",0.3847469,0.32551737925733,306.26838559
"740",33.141422645,"30",3005,"C","M6","M60Ca","M60C","R",0.406330831,0.340984065140914,306.291422645
"741",33.234129785,"31",3101,"C","M6","M60Ca","M60C","R",0.453141943,0.373728069424535,306.384129785
"742",33.12939257,"32",3202,"C","M6","M60Ca","M60C","R",0.455845954,0.375587143353016,306.27939257
"743",33.21998648,"33",3304,"C","M6","M60Ca","M60C","R",0.376847373,0.319796373370896,306.36998648
"744",33.180355475,"34",3405,"C","M6","M60Ca","M60C","R",0.30504856,0.266240250810324,306.330355475
"745",33.11741915,"27",2704,"C","M6","M60Cb","M60C","R",0.387118536,0.327228599829535,306.26741915
"746",33.13844721,"28",2805,"C","M6","M60Cb","M60C","R",0.399422772,0.336059845885555,306.28844721
"747",33.26058838,"29",2901,"C","M6","M60Cb","M60C","R",0.463030498,0.380509968027133,306.41058838
"748",33.179211335,"30",3002,"C","M6","M60Cb","M60C","R",0.378291959,0.320845021702834,306.329211335
"749",33.230027065,"31",3104,"C","M6","M60Cb","M60C","R",0.397253247,0.334508343015391,306.380027065
"750",33.14598954,"32",3206,"C","M6","M60Cb","M60C","R",0.461161438,0.379231624952919,306.29598954
"751",33.093841335,"33",3301,"C","M6","M60Cb","M60C","R",0.461034194,0.379144537012135,306.243841335
"752",33.25299153,"34",3403,"C","M6","M60Cb","M60C","R",0.203581681,0.18530184548511,306.40299153
"753",32.974775725,"27",2706,"C","M6","M60Cc","M60C","R",0.400662358,0.336945237595755,306.124775725
"754",33.018056475,"28",2801,"C","M6","M60Cc","M60C","R",0.414206308,0.346568460650407,306.168056475
"755",33.21034995,"29",2903,"C","M6","M60Cc","M60C","R",0.353910612,0.302997154585559,306.36034995
"756",33.072978985,"30",3004,"C","M6","M60Cc","M60C","R",0.386913577,0.327080830090741,306.222978985
"757",33.094313525,"31",3106,"C","M6","M60Cc","M60C","R",0.490772808,0.399294648585408,306.244313525
"758",33.130887935,"32",3202,"C","M6","M60Cc","M60C","R",0.419014117,0.34996234668374,306.280887935
"759",33.144474,"33",3303,"C","M6","M60Cc","M60C","R",0.389425989,0.328890704298191,306.294474
"760",33.02319064,"34",3405,"C","M6","M60Cc","M60C","R",0.336172308,0.289809039852037,306.17319064
"761",33.206904665,"27",2705,"C","M6","M60Cd","M60C","R",0.344021342,0.295666121439166,306.356904665
"762",33.0637045,"28",2801,"C","M6","M60Cd","M60C","R",0.443247579,0.366895837493442,306.2137045
"763",33.182787155,"29",2902,"C","M6","M60Cd","M60C","R",0.416654314,0.348297974700789,306.332787155
"764",33.144113265,"30",3004,"C","M6","M60Cd","M60C","R",0.424312131,0.35368898208846,306.294113265
"765",33.13343354,"31",3106,"C","M6","M60Cd","M60C","R",0.427678709,0.356049844905035,306.28343354
"766",32.994130505,"32",3201,"C","M6","M60Cd","M60C","R",0.523565839,0.421053534131782,306.144130505
"767",33.200718715,"33",3303,"C","M6","M60Cd","M60C","R",0.374076921,0.317782175493706,306.350718715
"768",33.16693719,"34",3404,"C","M6","M60Cd","M60C","R",0.32699223,0.282914900020193,306.31693719
