"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate"
"628","M503d_2801D",208.859358338021,-0.00931732920726849,27.1427366369844,"M503d","M5","2801D",28,"dark","T3",37.26302225,610,0.61,-0.00568357081643378,"0",-0.000169487476733313
"629","M503d_2902",222.569612231858,0.0116711088585567,28.5403716778791,"M503d","M5","2902",29,"light","T3",37.26302225,610,0.61,0.00711937640371957,"0",-4.7492723859055e-05
"630","M503d_2902D",228.267539530585,-0.00829030052772351,28.499632286587,"M503d","M5","2902D",29,"dark","T3",37.26302225,610,0.61,-0.00505708332191134,"0",-3.71346155437918e-05
"631","M503d_3004",122.039680001297,-0.00145880761227382,29.4259464296761,"M503d","M5","3004",30,"light","T3",37.26302225,610,0.61,-0.000889872643487032,"0",-0.00230526694598057
"632","M503d_3004D",133.56061214674,-0.0124107910638884,29.3358925333964,"M503d","M5","3004D",30,"dark","T3",37.26302225,610,0.61,-0.00757058254897192,"0",-0.00219291127549974
"633","M503d_3106",125.452605510889,0.000521148487530943,30.0697658490724,"M503d","M5","3106",31,"light","T3",37.26302225,610,0.61,0.000317900577393875,"0",-0.0017630679797247
"634","M503d_3106D",122.438249506534,-0.0119563752258084,30.0685163336557,"M503d","M5","3106D",31,"dark","T3",37.26302225,610,0.61,-0.00729338888774314,"0",-0.00170452680161095
"635","M503d_3201",169.902232408067,0.0100130178519981,31.403039430598,"M503d","M5","3201",32,"light","T3",37.26302225,610,0.61,0.00610794088971884,"0",-0.00090969703832526
"636","M503d_3201D",174.480315170987,-0.00951141299358626,31.4118951589583,"M503d","M5","3201D",32,"dark","T3",37.26302225,610,0.61,-0.00580196192608762,"0",-0.000652855648792728
"637","M503d_3303",140.637017922199,0.00597099449736641,32.5348808088924,"M503d","M5","3303",33,"light","T3",37.26302225,610,0.61,0.00364230664339351,"0",-0.00136296329817683
"638","M503d_3303D",141.150728603837,-0.00934976875289513,32.4897929313139,"M503d","M5","3303D",33,"dark","T3",37.26302225,610,0.61,-0.00570335893926603,"0",-0.000960609111067687
"639","M503d_3404",131.807174861246,-0.0036186905588727,33.2588157096962,"M503d","M5","3404",34,"light","T3",37.26302225,610,0.61,-0.00220740124091235,"0",-0.00181606813952295
"640","M503d_3404D",126.421696786981,-0.00781284969158286,33.2623610511701,"M503d","M5","3404D",34,"dark","T3",37.26302225,610,0.61,-0.00476583831186554,"0",-0.00116691317298271
"641","M50Ca_2705",169.070332801175,0.00783483160071288,26.5178557346,"M50Ca","M5","2705",27,"light","C",36.99586149,606.375,0.606375,0.00475084601188228,"0",-0.000462089919261051
"642","M50Ca_2705D",172.481499582939,-0.00913527256770697,26.4177525485352,"M50Ca","M5","2705D",27,"dark","C",36.99586149,606.375,0.606375,-0.00553940090324332,"0",-0.000412565460653462
"643","M50Ca_2806",164.131094926105,0.00472932180938054,27.2460319666556,"M50Ca","M5","2806",28,"light","C",36.99586149,606.375,0.606375,0.00286774251216312,"0",-0.000995615818379439
"644","M50Ca_2806D",162.461180657723,-0.0114288076836987,27.1631434633333,"M50Ca","M5","2806D",28,"dark","C",36.99586149,606.375,0.606375,-0.0069301432592028,"0",-0.0010056114985702
"645","M50Ca_2902",229.602634764319,0.0133714760943756,28.4582045909088,"M50Ca","M5","2902",29,"light","C",36.99586149,606.375,0.606375,0.00810812881672703,"0",-4.7492723859055e-05
"646","M50Ca_2902D",236.367243530155,-0.00915571703332344,28.4325229050446,"M50Ca","M5","2902D",29,"dark","C",36.99586149,606.375,0.606375,-0.0055517979160815,"0",-3.71346155437918e-05
"647","M50Ca_3003",163.051174143437,0.00459147303527513,29.2315175561101,"M50Ca","M5","3003",30,"light","C",36.99586149,606.375,0.606375,0.00278415446176495,"0",-0.00198524759884566
"648","M50Ca_3003D",162.490199903785,-0.0149686697902675,29.2718472134396,"M50Ca","M5","3003D",30,"dark","C",36.99586149,606.375,0.606375,-0.00907662714407347,"0",-0.00186499962690864
"649","M50Ca_3105",143.273811394065,0.00672888757503879,30.0699238960909,"M50Ca","M5","3105",31,"light","C",36.99586149,606.375,0.606375,0.00408022920331415,"0",-0.00146388082624255
"650","M50Ca_3105D",144.543177829559,-0.0125984888479744,30.1758415772562,"M50Ca","M5","3105D",31,"dark","C",36.99586149,606.375,0.606375,-0.00763940867519049,"0",-0.00109415023775525
"651","M50Ca_3201",161.459659862265,0.0103896167661678,31.3464309633375,"M50Ca","M5","3201",32,"light","C",36.99586149,606.375,0.606375,0.00630000386658502,"0",-0.00090969703832526
"652","M50Ca_3201D",166.724737389243,-0.00976965998205807,31.3523077189721,"M50Ca","M5","3201D",32,"dark","C",36.99586149,606.375,0.606375,-0.00592407757162046,"0",-0.000652855648792728
"653","M50Ca_3302",149.083587751585,0.00592914814556859,32.4301566643817,"M50Ca","M5","3302",33,"light","C",36.99586149,606.375,0.606375,0.00359528720676916,"0",-0.00156549097717531
"654","M50Ca_3302D",145.508957658275,-0.00936383978393166,32.3797328507714,"M50Ca","M5","3302D",33,"dark","C",36.99586149,606.375,0.606375,-0.00567799834898156,"0",-0.00112683759479283
"655","M50Ca_3404",134.097353548101,-0.00464660566049311,33.1813566216661,"M50Ca","M5","3404",34,"light","C",36.99586149,606.375,0.606375,-0.00281758550738151,"0",-0.00181606813952295
"656","M50Ca_3404D",127.970553679226,-0.00791302079804882,33.177066050074,"M50Ca","M5","3404D",34,"dark","C",36.99586149,606.375,0.606375,-0.00479825798641685,"0",-0.00116691317298271
"657","M50Cb_2702",171.904495799858,0.00656183609695431,26.4161258784011,"M50Cb","M5","2702",27,"light","C",34.3402539,607,0.607,0.00398303451085126,"0",-0.000135856160381457
"658","M50Cb_2702D",175.245738263479,-0.00783608118362382,26.3848314027299,"M50Cb","M5","2702D",27,"dark","C",34.3402539,607,0.607,-0.00475650127845966,"0",-0.000191109202701504
"659","M50Cb_2804",179.685322779848,0.00712724062032028,27.2479715830898,"M50Cb","M5","2804",28,"light","C",34.3402539,607,0.607,0.00432623505653441,"0",-0.000693769818509738
"660","M50Cb_2804D",182.276637298213,-0.00904586860100859,27.2131199568459,"M50Cb","M5","2804D",28,"dark","C",34.3402539,607,0.607,-0.00549084224081222,"0",-0.000631231383853195
"661","M50Cb_2905",175.301258977408,0.00698705860494816,28.3873138213094,"M50Cb","M5","2905",29,"light","C",34.3402539,607,0.607,0.00424114457320353,"0",-0.00149487215639374
"662","M50Cb_2905D",176.603189701073,-0.0103707687004017,28.3153981885984,"M50Cb","M5","2905D",29,"dark","C",34.3402539,607,0.607,-0.00629505660114386,"0",-0.000930057451079428
"663","M50Cb_3001",193.21212513427,0.00732064369075538,29.0196024630025,"M50Cb","M5","3001",30,"light","C",34.3402539,607,0.607,0.00444363072028851,"0",-0.00136760501875597
"664","M50Cb_3001D",195.315266541997,-0.0123140679155387,29.0344706801685,"M50Cb","M5","3001D",30,"dark","C",34.3402539,607,0.607,-0.00747463922473197,"0",-0.00145734177648571
"665","M50Cb_3103",166.201077672591,0.0087319305536736,30.680939161971,"M50Cb","M5","3103",31,"light","C",34.3402539,607,0.607,0.00530028184607988,"0",-0.00115777987582816
"666","M50Cb_3103D",168.635642422824,-0.011645966484348,30.4768394820992,"M50Cb","M5","3103D",31,"dark","C",34.3402539,607,0.607,-0.00706910165599922,"0",-0.00107404755255364
"667","M50Cb_3204",152.914728706425,0.00666378451076811,31.1950662409579,"M50Cb","M5","3204",32,"light","C",34.3402539,607,0.607,0.00404491719803624,"0",-0.0017948350809973
"668","M50Cb_3204D",153.86990007738,-0.0107859130068154,31.28249175293,"M50Cb","M5","3204D",32,"dark","C",34.3402539,607,0.607,-0.00654704919513694,"0",-0.00110786857695574
"669","M50Cb_3306",118.83314168865,-0.00221253513982356,32.2859685533764,"M50Cb","M5","3306",33,"light","C",34.3402539,607,0.607,-0.0013430088298729,"0",-0.00120987816701275
"670","M50Cb_3306D",113.627836757519,-0.00853540249743726,32.2907615096664,"M50Cb","M5","3306D",33,"dark","C",34.3402539,607,0.607,-0.00518098931594442,"0",-0.000784077828022438
"671","M50Cb_3401",161.708959203182,-0.000634310613371818,33.1671683397942,"M50Cb","M5","3401",34,"light","C",34.3402539,607,0.607,-0.000385026542316694,"0",-0.000490967835114409
"672","M50Cb_3401D",158.985952602273,-0.0070210238957354,33.1826769089327,"M50Cb","M5","3401D",34,"dark","C",34.3402539,607,0.607,-0.00426176150471139,"0",-0.000508912799752057
"673","M50Cc_2701",160.131781351929,0.00519947831070679,26.4148744859,"M50Cc","M5","2701",27,"light","C",28.34316912,611,0.611,0.00317688124784185,"0",-0.000187505895854018
"674","M50Cc_2701D",163.909501117291,-0.00518499281270863,26.4009792721002,"M50Cc","M5","2701D",27,"dark","C",28.34316912,611,0.611,-0.00316803060856497,"0",-0.000287796468557096
"675","M50Cc_2802",196.006536102687,0.0064748823983532,27.1385678706891,"M50Cc","M5","2802",28,"light","C",28.34316912,611,0.611,0.00395615314539381,"0",-0.000365869882294279
"676","M50Cc_2802D",199.089024993866,-0.00688066043951522,27.1522399762393,"M50Cc","M5","2802D",28,"dark","C",28.34316912,611,0.611,-0.0042040835285438,"0",-0.000375730661258028
"677","M50Cc_2904",198.734248801317,0.00719425143879973,28.7347336622002,"M50Cc","M5","2904",29,"light","C",28.34316912,611,0.611,0.00439568762910664,"0",-0.00020282988285513
"678","M50Cc_2904D",203.45090802088,-0.00719917468912017,28.4917189399874,"M50Cc","M5","2904D",29,"dark","C",28.34316912,611,0.611,-0.00439869573505242,"0",-0.000165348491288695
"679","M50Cc_3005",123.110930708233,-0.00306658533507327,29.3136018372149,"M50Cc","M5","3005",30,"light","C",28.34316912,611,0.611,-0.00187368363972977,"0",-0.00244882350663001
"680","M50Cc_3005D",117.06263889375,-0.0104862871441041,29.3226863291437,"M50Cc","M5","3005D",30,"dark","C",28.34316912,611,0.611,-0.00640712144504759,"0",-0.00237600533702276
"681","M50Cc_3101",192.827135520603,0.00900160926776883,30.3647496702018,"M50Cc","M5","3101",31,"light","C",28.34316912,611,0.611,0.00549998326260675,"0",-0.000597733956942075
"682","M50Cc_3101D",196.826528739931,-0.00895814286879499,30.3789721025306,"M50Cc","M5","3101D",31,"dark","C",28.34316912,611,0.611,-0.00547342529283374,"0",-0.000855325944663671
"683","M50Cc_3203",153.197880877092,0.00684535361061199,31.2416525858008,"M50Cc","M5","3203",32,"light","C",28.34316912,611,0.611,0.00418251105608393,"0",-0.000797610320689466
"684","M50Cc_3203D",155.893735335573,-0.00808216420751025,31.2800920103166,"M50Cc","M5","3203D",32,"dark","C",28.34316912,611,0.611,-0.00493820233078876,"0",-0.000719113504557695
"685","M50Cc_3304",131.084446593907,0.00257578625419705,32.4667447723287,"M50Cc","M5","3304",33,"light","C",28.34316912,611,0.611,0.0015738054013144,"0",-0.00097727328841093
"686","M50Cc_3304D",128.973407033367,-0.00729328717203819,32.4340267278328,"M50Cc","M5","3304D",33,"dark","C",28.34316912,611,0.611,-0.00445619846211534,"0",-0.00089122491429647
"687","M50Cc_3406",119.634530853812,-0.0040171116654588,33.1019782712276,"M50Cc","M5","3406",34,"light","C",28.34316912,611,0.611,-0.00245445522759533,"0",-0.001389720716516
"688","M50Cc_3406D",114.352748683298,-0.00603821872428821,33.1648888061405,"M50Cc","M5","3406D",34,"dark","C",28.34316912,611,0.611,-0.0036893516405401,"0",-0.00109170067751557
"689","M50Cd_2701",174.68045029634,0.00758397946389225,26.5046259222488,"M50Cd","M5","2701",27,"light","C",9.285336268,608.875,0.608875,0.0046176954960774,"0",-0.000187505895854018
"690","M50Cd_2701D",179.369666652291,-0.0103119486156508,26.4868252113361,"M50Cd","M5","2701D",27,"dark","C",9.285336268,608.875,0.608875,-0.00627868771335437,"0",-0.000287796468557096
"691","M50Cd_2803",188.358630311485,0.00906026365022367,27.0677263079742,"M50Cd","M5","2803",28,"light","C",9.285336268,608.875,0.608875,0.00551656803002994,"0",-0.000501760915779508
"692","M50Cd_2803D",193.258555158186,-0.00968591924938732,27.1432168260692,"M50Cd","M5","2803D",28,"dark","C",9.285336268,608.875,0.608875,-0.00589751408297071,"0",-0.000548119209807916
"693","M50Cd_2904",211.704424855315,0.0113389124565859,28.6492643912035,"M50Cd","M5","2904",29,"light","C",9.285336268,608.875,0.608875,0.00690398032200377,"0",-0.00020282988285513
"694","M50Cd_2904D",217.14210916149,-0.00976816624225223,28.4803038513695,"M50Cd","M5","2904D",29,"dark","C",9.285336268,608.875,0.608875,-0.00594759222075133,"0",-0.000165348491288695
"695","M50Cd_3006",160.369713682795,-0.00222121860727752,29.4528090001804,"M50Cd","M5","3006",30,"light","C",9.285336268,608.875,0.608875,-0.0013524444795061,"0",-0.000931597916251133
"696","M50Cd_3006D",154.778212287885,-0.0108908286350165,29.3594028876714,"M50Cd","M5","3006D",30,"dark","C",9.285336268,608.875,0.608875,-0.00663115328514565,"0",-0.00082664322546101
"697","M50Cd_3102",158.523993664951,0.00963279544078194,30.3813722654428,"M50Cd","M5","3102",31,"light","C",9.285336268,608.875,0.608875,0.0058651683240061,"0",-0.00102351146105465
"698","M50Cd_3102D",162.744766590131,-0.0108224909547422,30.4694694982502,"M50Cd","M5","3102D",31,"dark","C",9.285336268,608.875,0.608875,-0.00658954418006865,"0",-0.00104742878541714
"699","M50Cd_3203",159.080901032658,0.0101393415435114,31.3222323454124,"M50Cd","M5","3203",32,"light","C",9.285336268,608.875,0.608875,0.00617359158230552,"0",-0.000797610320689466
"700","M50Cd_3203D",163.799908582806,-0.0107399016256462,31.3512583863941,"M50Cd","M5","3203D",32,"dark","C",9.285336268,608.875,0.608875,-0.00653925760231532,"0",-0.000719113504557695
"701","M50Cd_3305",124.65036704141,0.00268086770937357,32.4530714520948,"M50Cd","M5","3305",33,"light","C",9.285336268,608.875,0.608875,0.00163231332654483,"0",-0.00150263552007718
"702","M50Cd_3305D",121.846961735042,-0.00966165850172448,32.4599164951906,"M50Cd","M5","3305D",33,"dark","C",9.285336268,608.875,0.608875,-0.0058827423202375,"0",-0.00107802483388282
"703","M50Cd_3407",112.654157663274,-0.00377557006370219,33.1368289464696,"M50Cd","M5","3407",34,"light","C",9.285336268,608.875,0.608875,-0.00229885022253667,"0",-0.00158553305308763
"704","M50Cd_3407D",106.93007553159,-0.0075854391046931,33.1970454255901,"M50Cd","M5","3407D",34,"dark","C",9.285336268,608.875,0.608875,-0.00461858423487001,"0",-0.00111298859422319
"705","M601a_2705",162.181780595212,0.00318608759186216,26.4091111380301,"M601a","M6","2705",27,"light","T1",18.82473654,610.375,0.610375,0.00194470821388287,"0",-0.000462089919261051
"706","M601a_2705D",163.274852621022,-0.00378934405199067,26.3472605452662,"M601a","M6","2705D",27,"dark","T1",18.82473654,610.375,0.610375,-0.0023129208757338,"0",-0.000412565460653462
"707","M601a_2806",166.556540265079,0.00177652905992277,27.2908921911942,"M601a","M6","2806",28,"light","T1",18.82473654,610.375,0.610375,0.00108434892495036,"0",-0.000995615818379439
"708","M601a_2806D",165.3821598398,-0.00526489137775027,27.1951611158411,"M601a","M6","2806D",28,"dark","T1",18.82473654,610.375,0.610375,-0.00321355807469432,"0",-0.0010056114985702
"709","M601a_2902",204.925121463889,0.00576220052623583,28.5658202302162,"M601a","M6","2902",29,"light","T1",18.82473654,610.375,0.610375,0.00351710314620119,"0",-4.7492723859055e-05
"710","M601a_2902D",207.718621641613,-0.00354496271012327,28.5463214028983,"M601a","M6","2902D",29,"dark","T1",18.82473654,610.375,0.610375,-0.00216375661419149,"0",-3.71346155437918e-05
"711","M601a_3003",154.887770510737,0.000827804217637191,29.3246835314754,"M601a","M6","3003",30,"light","T1",18.82473654,610.375,0.610375,0.0005052709993403,"0",-0.00198524759884566
"712","M601a_3003D",153.178248547301,-0.00742306717297377,29.3551595824621,"M601a","M6","3003D",30,"dark","T1",18.82473654,610.375,0.610375,-0.00453085462570386,"0",-0.00186499962690864
"713","M601a_3105",144.489668147945,0.00315582029447494,30.0994850693887,"M601a","M6","3105",31,"light","T1",18.82473654,610.375,0.610375,0.00192623381224014,"0",-0.00146388082624255
"714","M601a_3105D",144.998203679449,-0.00596992923805395,30.1507398127162,"M601a","M6","3105D",31,"dark","T1",18.82473654,610.375,0.610375,-0.00364389555867718,"0",-0.00109415023775525
"715","M601a_3201",175.792705398685,0.00650594082634583,31.3905793091626,"M601a","M6","3201",32,"light","T1",18.82473654,610.375,0.610375,0.00397106363188083,"0",-0.00090969703832526
"716","M601a_3201D",179.276633580606,-0.00515727952658437,31.3687362032486,"M601a","M6","3201D",32,"dark","T1",18.82473654,610.375,0.610375,-0.00314787449103893,"0",-0.000652855648792728
"717","M601a_3302",155.704420686907,0.00213611476189953,32.3902492150342,"M601a","M6","3302",33,"light","T1",18.82473654,610.375,0.610375,0.00130383104779443,"0",-0.00156549097717531
"718","M601a_3302D",151.88786490661,-0.0058145405879456,32.3631784056543,"M601a","M6","3302D",33,"dark","T1",18.82473654,610.375,0.610375,-0.0035490502113673,"0",-0.00112683759479283
"719","M601a_3404",137.825037849713,-0.00168233939518219,33.2334472684661,"M601a","M6","3404",34,"light","T1",18.82473654,610.375,0.610375,-0.00102685790833433,"0",-0.00181606813952295
"720","M601a_3404D",135.031640873595,-0.00462955479694723,33.2266068586871,"M601a","M6","3404D",34,"dark","T1",18.82473654,610.375,0.610375,-0.00282576450918666,"0",-0.00116691317298271
"721","M601b_2701",174.636309045097,0.00464176229239,26.4463233202281,"M601b","M6","2701",27,"light","T1",16.38854787,610.75,0.61075,0.00283495632007719,"0",-0.000187505895854018
"722","M601b_2701D",177.711953291368,-0.00388423845795056,26.4083690118702,"M601b","M6","2701D",27,"dark","T1",16.38854787,610.75,0.61075,-0.00237229863819331,"0",-0.000287796468557096
"723","M601b_2802",200.051207747758,0.00499999607126398,27.2364953703601,"M601b","M6","2802",28,"light","T1",16.38854787,610.75,0.61075,0.00305374760052448,"0",-0.000365869882294279
"724","M601b_2802D",202.402789525129,-0.00475576297198656,27.2177308755673,"M601b","M6","2802D",28,"dark","T1",16.38854787,610.75,0.61075,-0.00290458223514079,"0",-0.000375730661258028
"725","M601b_2904",208.175245162854,0.00595787165052531,28.6647549491343,"M601b","M6","2904",29,"light","T1",16.38854787,610.75,0.61075,0.00363877011055833,"0",-0.00020282988285513
"726","M601b_2904D",211.793622379874,-0.00477348740600911,28.4398230119323,"M601b","M6","2904D",29,"dark","T1",16.38854787,610.75,0.61075,-0.00291540743322007,"0",-0.000165348491288695
"727","M601b_3005",121.302020102364,-0.00258099024273097,29.3024863894885,"M601b","M6","3005",30,"light","T1",16.38854787,610.75,0.61075,-0.00157633979074794,"0",-0.00244882350663001
"728","M601b_3005D",116.511790503013,-0.00765103859898792,29.3194364639338,"M601b","M6","3005D",30,"dark","T1",16.38854787,610.75,0.61075,-0.00467287182433187,"0",-0.00237600533702276
"729","M601b_3101",181.419424425686,0.00622067618271671,30.2721172779481,"M601b","M6","3101",31,"light","T1",16.38854787,610.75,0.61075,0.00379927797859423,"0",-0.000597733956942075
"730","M601b_3101D",184.029497488887,-0.00589694463268521,30.3066822161658,"M601b","M6","3101D",31,"dark","T1",16.38854787,610.75,0.61075,-0.00360155893441249,"0",-0.000855325944663671
"731","M601b_3203",150.853448169688,0.0051298607221857,31.3384850983525,"M601b","M6","3203",32,"light","T1",16.38854787,610.75,0.61075,0.00313306243607491,"0",-0.000797610320689466
"732","M601b_3203D",152.94550231459,-0.00514298419936939,31.3866597794924,"M601b","M6","3203D",32,"dark","T1",16.38854787,610.75,0.61075,-0.00314107759976486,"0",-0.000719113504557695
"733","M601b_3304",130.714544520715,0.00170407104489051,32.3340657883843,"M601b","M6","3304",33,"light","T1",16.38854787,610.75,0.61075,0.00104076139066688,"0",-0.00097727328841093
"734","M601b_3304D",128.951310606698,-0.00514717075613107,32.3448490032658,"M601b","M6","3304D",33,"dark","T1",16.38854787,610.75,0.61075,-0.00314363453930705,"0",-0.00089122491429647
"735","M601b_3406",122.125113461599,-0.0031388557928829,32.9415923199533,"M601b","M6","3406",34,"light","T1",16.38854787,610.75,0.61075,-0.00191705617550323,"0",-0.001389720716516
"736","M601b_3406D",117.862511023651,-0.00516189999494582,33.0466686850697,"M601b","M6","3406D",34,"dark","T1",16.38854787,610.75,0.61075,-0.00315263042191316,"0",-0.00109170067751557
"737","M601c_2704",161.599179200989,0.00355320369158845,26.3701292148205,"M601c","M6","2704",27,"light","T1",16.85970822,610.625,0.610625,0.0021696750041762,"0",-0.000378309768965196
"738","M601c_2704D",162.931505277621,-0.00355381850060106,26.3158866071802,"M601c","M6","2704D",27,"dark","T1",16.85970822,610.625,0.610625,-0.00217005042192952,"0",-0.00040381851779465
"739","M601c_2806",167.446410725674,0.00174750229360924,27.3261860745739,"M601c","M6","2806",28,"light","T1",16.85970822,610.625,0.610625,0.00106706858803514,"0",-0.000995615818379439
"740","M601c_2806D",166.270327139007,-0.00515721493048403,27.2447361580744,"M601c","M6","2806D",28,"dark","T1",16.85970822,610.625,0.610625,-0.00314912436692681,"0",-0.0010056114985702
"741","M601c_2901",209.797022561665,0.00735699584206703,28.2346082517606,"M601c","M6","2901",29,"light","T1",16.85970822,610.625,0.610625,0.00449236558606218,"0",-4.66344355378892e-06
"742","M601c_2901D",214.364971821277,-0.00397771807578076,28.1478494013736,"M601c","M6","2901D",29,"dark","T1",16.85970822,610.625,0.610625,-0.00242889410002363,"0",-0.000116389094995457
"743","M601c_3003",157.937729420851,0.000724347752783394,29.357736848897,"M601c","M6","3003",30,"light","T1",16.85970822,610.625,0.610625,0.00044230484654336,"0",-0.00198524759884566
"744","M601c_3003D",155.98951684103,-0.00734348381913945,29.3641813103522,"M601c","M6","3003D",30,"dark","T1",16.85970822,610.625,0.610625,-0.00448411480706203,"0",-0.00186499962690864
"745","M601c_3105",144.542350742778,0.00281896545120764,29.9536234982982,"M601c","M6","3105",31,"light","T1",16.85970822,610.625,0.610625,0.00172133077864366,"0",-0.00146388082624255
"746","M601c_3105D",144.526805776282,-0.00611379258575037,30.0610925720413,"M601c","M6","3105D",31,"dark","T1",16.85970822,610.625,0.610625,-0.00373323459767382,"0",-0.00109415023775525
"747","M601c_3206",135.233905398172,-0.00200860812136168,31.1536551645031,"M601c","M6","3206",32,"light","T1",16.85970822,610.625,0.610625,-0.00122650633410648,"0",-0.001838183412601
"748","M601c_3206D",131.384216318698,-0.00700640831124105,31.2417137396975,"M601c","M6","3206D",32,"dark","T1",16.85970822,610.625,0.610625,-0.00427828807505156,"0",-0.0016480517580071
"749","M601c_3302",150.499903373061,0.000653216153236698,32.6118689834972,"M601c","M6","3302",33,"light","T1",16.85970822,610.625,0.610625,0.000398870113570158,"0",-0.00156549097717531
"750","M601c_3302D",146.225862757857,-0.00497883485852646,32.5023794577308,"M601c","M6","3302D",33,"dark","T1",16.85970822,610.625,0.610625,-0.00304020103548772,"0",-0.00112683759479283
"751","M601c_3403",147.103859746072,-0.00232992180173644,33.1242835937514,"M601c","M6","3403",34,"light","T1",16.85970822,610.625,0.610625,-0.00142270850018531,"0",-0.00182899460229659
"752","M601c_3403D",143.587882665767,-0.00403776343966957,33.13450154812,"M601c","M6","3403D",34,"dark","T1",16.85970822,610.625,0.610625,-0.00246555930034823,"0",-0.00142094873047685
"753","M601d_2705",163.961069487326,0.00345110293622814,26.404376357827,"M601d","M6","2705",27,"light","T1",19.02370389,613.625,0.613625,0.00211768303924299,"0",-0.000462089919261051
"754","M601d_2705D",165.196950697573,-0.0037320901794632,26.3228962775413,"M601d","M6","2705D",27,"dark","T1",19.02370389,613.625,0.613625,-0.00229010383637311,"0",-0.000412565460653462
"755","M601d_2801",195.280548592192,0.0043521725119624,27.1876258333165,"M601d","M6","2801",28,"light","T1",19.02370389,613.625,0.613625,0.00267060185765293,"0",-0.000103801311043498
"756","M601d_2801D",196.936876868123,-0.00375184232445003,27.1595572705292,"M601d","M6","2801D",28,"dark","T1",19.02370389,613.625,0.613625,-0.00230222424634065,"0",-0.000169487476733313
"757","M601d_2902",208.278617834438,0.0064317737652852,28.416156079239,"M601d","M6","2902",29,"light","T1",19.02370389,613.625,0.613625,0.00394669717672313,"0",-4.7492723859055e-05
"758","M601d_2902D",211.684856926591,-0.00355203023974688,28.408263786646,"M601d","M6","2902D",29,"dark","T1",19.02370389,613.625,0.613625,-0.00217961455586468,"0",-3.71346155437918e-05
"759","M601d_3004",133.852369031675,-0.0017532508633708,29.3770122169036,"M601d","M6","3004",30,"light","T1",19.02370389,613.625,0.613625,-0.00107583856103591,"0",-0.00230526694598057
"760","M601d_3004D",141.119291290146,-0.00759661140522944,29.3247597235497,"M601d","M6","3004D",30,"dark","T1",19.02370389,613.625,0.613625,-0.00466147067353392,"0",-0.00219291127549974
"761","M601d_3106",137.572762512951,0.000842403151942199,29.9878270705161,"M601d","M6","3106",31,"light","T1",19.02370389,613.625,0.613625,0.000516919634110532,"0",-0.0017630679797247
"762","M601d_3106D",136.446016867709,-0.00678934202744074,30.0054839454282,"M601d","M6","3106D",31,"dark","T1",19.02370389,613.625,0.613625,-0.00416611000158832,"0",-0.00170452680161095
"763","M601d_3201",171.362061201148,0.00486749008838245,31.3316921307449,"M601d","M6","3201",32,"light","T1",19.02370389,613.625,0.613625,0.00298681360548368,"0",-0.00090969703832526
"764","M601d_3201D",173.298776905953,-0.00491542042897739,31.3482788853965,"M601d","M6","3201D",32,"dark","T1",19.02370389,613.625,0.613625,-0.00301622486073125,"0",-0.000652855648792728
"765","M601d_3303",126.282300330905,0.00180481914737229,32.4923747217784,"M601d","M6","3303",33,"light","T1",19.02370389,613.625,0.613625,0.00110748214930632,"0",-0.00136296329817683
"766","M601d_3303D",125.614456391756,-0.00427674817988387,32.4410991055058,"M601d","M6","3303D",33,"dark","T1",19.02370389,613.625,0.613625,-0.00262431960188124,"0",-0.000960609111067687
"767","M601d_3404",124.58991724287,-0.00276985373506575,33.141505192698,"M601d","M6","3404",34,"light","T1",19.02370389,613.625,0.613625,-0.00169965149817972,"0",-0.00181606813952295
"768","M601d_3404D",121.118603320426,-0.00406526775175103,33.1504738898839,"M601d","M6","3404D",34,"dark","T1",19.02370389,613.625,0.613625,-0.00249454992416823,"0",-0.00116691317298271
"769","M602a_2701",173.649467338645,0.00405109794288919,26.4386680535246,"M602a","M6","2701",27,"light","T2",23.38066292,610.875,0.610875,0.00247471445586243,"0",-0.000187505895854018
"770","M602a_2701D",175.91498615935,-0.00537862793360839,26.4027452675652,"M602a","M6","2701D",27,"dark","T2",23.38066292,610.875,0.610875,-0.00328566933894302,"0",-0.000287796468557096
"771","M602a_2803",197.187715398827,0.00475472491438558,27.0775672503849,"M602a","M6","2803",28,"light","T2",23.38066292,610.875,0.610875,0.00290454258207529,"0",-0.000501760915779508
"772","M602a_2803D",199.243780738771,-0.00575986398714527,27.1031222966847,"M602a","M6","2803D",28,"dark","T2",23.38066292,610.875,0.610875,-0.00351855691314737,"0",-0.000548119209807916
"773","M602a_2904",199.060795873908,0.00532028289352708,28.6814330640611,"M602a","M6","2904",29,"light","T2",23.38066292,610.875,0.610875,0.00325002781258336,"0",-0.00020282988285513
"774","M602a_2904D",202.495925964045,-0.00496759600947017,28.479526172917,"M602a","M6","2904D",29,"dark","T2",23.38066292,610.875,0.610875,-0.00303458021228509,"0",-0.000165348491288695
"775","M602a_3006",162.992962788232,-0.00106021659219929,29.5719226640619,"M602a","M6","3006",30,"light","T2",23.38066292,610.875,0.610875,-0.000647659810759741,"0",-0.000931597916251133
"776","M602a_3006D",160.064184928058,-0.00565629280372206,29.4487470453139,"M602a","M6","3006D",30,"dark","T2",23.38066292,610.875,0.610875,-0.00345528786647371,"0",-0.00082664322546101
