"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.cm2.hr","rate.type","individual.ID"
"152","K203b_3005D",120.406106523656,-0.00963818625719898,29.2775158850759,"K203b","K2","3005D",30,"dark","T3",26.00420606,610.5,0.6105,-0.00588411271001998,0,-0.00237600533702276,-0.00350810737299721,-0.485659378088699,"R","K203"
"153","K203b_3101",197.747239932731,0.00954442743367095,30.5093145963465,"K203b","K2","3101",31,"light","T3",26.00420606,610.5,0.6105,0.00582687294825611,0,-0.000597733956942075,0.00642460690519819,0.889417073736012,"NP","K203"
"154","K203b_3101D",201.951159848423,-0.00870987376153978,30.4907631867553,"K203b","K2","3101D",31,"dark","T3",26.00420606,610.5,0.6105,-0.00531737793142003,0,-0.000855325944663671,-0.00446205198675636,-0.617722652837758,"R","K203"
"155","K203b_3203",161.838732786454,0.00817257691557217,31.310016385235,"K203b","K2","3203",32,"light","T3",26.00420606,610.5,0.6105,0.00498935820695681,0,-0.000797610320689466,0.00578696852764627,0.801142963236717,"NP","K203"
"156","K203b_3203D",164.973456500123,-0.00861658014373179,31.32148815268,"K203b","K2","3203D",32,"dark","T3",26.00420606,610.5,0.6105,-0.00526042217774826,0,-0.000719113504557695,-0.00454130867319056,-0.628694880580639,"R","K203"
"157","K203b_3304",130.393248282135,0.00215560864981019,32.3656146213943,"K203b","K2","3304",33,"light","T3",26.00420606,610.5,0.6105,0.00131599908070912,0,-0.00097727328841093,0.00229327236912005,0.317478661328228,"NP","K203"
"158","K203b_3304D",127.478314182777,-0.00756864039419331,32.406735913337,"K203b","K2","3304D",33,"dark","T3",26.00420606,610.5,0.6105,-0.00462065496065502,0,-0.00089122491429647,-0.00372943004635855,-0.51629909930389,"R","K203"
"159","K203b_3406",120.116916905248,-0.00370006255297656,33.042007669365,"K203b","K2","3406",34,"light","T3",26.00420606,610.5,0.6105,-0.00225888818859219,0,-0.001389720716516,-0.000869167472076197,-0.120326799912856,"NP","K203"
"160","K203b_3406D",114.834484252506,-0.0067185590205528,33.0854013299374,"K203b","K2","3406D",34,"dark","T3",26.00420606,610.5,0.6105,-0.00410168028204749,0,-0.00109170067751557,-0.00300997960453191,-0.416698996743563,"R","K203"
"161","K203c_2703",167.19696101478,0.00697782164046802,26.2791612362591,"K203c","K2","2703",27,"light","T3",32.47477376,611,0.611,0.00426344902232596,0,-0.000280198141646153,0.00454364716397211,0.503687259261128,"NP","K203"
"162","K203c_2703D",170.600621974277,-0.00596490414885345,26.2991301762938,"K203c","K2","2703D",27,"dark","T3",32.47477376,611,0.611,-0.00364455643494946,0,-0.000330600998008154,-0.0033139554369413,-0.367369443776802,"R","K203"
"163","K203c_2805",182.316451112646,0.00595648656547853,27.2847170603684,"K203c","K2","2805",28,"light","T3",32.47477376,611,0.611,0.00363941329150738,0,-0.000800714204829195,0.00444012749633658,0.492211557960109,"NP","K203"
"164","K203c_2805D",182.741003314295,-0.00739491297674369,27.2315520271555,"K203c","K2","2805D",28,"dark","T3",32.47477376,611,0.611,-0.0045182918287904,0,-0.000873538228166264,-0.00364475360062413,-0.404040165428604,"R","K203"
"165","K203c_2906",160.355528577179,0.00408786962065849,28.2374586862829,"K203c","K2","2906",29,"light","T3",32.47477376,611,0.611,0.00249768833822234,0,-0.00116399261891965,0.00366168095714199,0.405916652203066,"NP","K203"
"166","K203c_2906D",159.99488571569,-0.00744759290916748,28.2724212658179,"K203c","K2","2906D",29,"dark","T3",32.47477376,611,0.611,-0.00455047926750133,0,-0.00109114408591509,-0.00345933518158624,-0.383485555457507,"R","K203"
"167","K203c_3002",172.10360806129,0.00604990378864521,29.4610892349417,"K203c","K2","3002",30,"light","T3",32.47477376,611,0.611,0.00369649121486222,0,-0.00185908660598495,0.00555557782084717,0.615865111266285,"NP","K203"
"168","K203c_3002D",172.671236708277,-0.00944101639325802,29.4387837084359,"K203c","K2","3002D",30,"dark","T3",32.47477376,611,0.611,-0.00576846101628065,0,-0.00177111203798876,-0.00399734897829189,-0.44312722324723,"R","K203"
"169","K203c_3104",154.597650468099,0.00832552236678785,30.0650390784663,"K203c","K2","3104",31,"light","T3",32.47477376,611,0.611,0.00508689416610738,0,-0.00124662484586452,0.0063335190119719,0.702103996523695,"NP","K203"
"170","K203c_3104D",157.052969950897,-0.00950631717274273,30.083893569748,"K203c","K2","3104D",31,"dark","T3",32.47477376,611,0.611,-0.00580835979254581,0,-0.00118289294256508,-0.00462546684998073,-0.512757403115181,"R","K203"
"171","K203c_3205",138.443868512598,0.00208692153479667,31.2135639946031,"K203c","K2","3205",32,"light","T3",32.47477376,611,0.611,0.00127510905776076,0,-0.00221215997102705,0.00348726902878781,0.386582169791723,"NP","K203"
"172","K203c_3205D",136.685213086585,-0.00996283334661168,31.2909715015173,"K203c","K2","3205D",32,"dark","T3",32.47477376,611,0.611,-0.00608729117477974,0,-0.00191317222818563,-0.00417411894659411,-0.462723106827235,"R","K203"
"173","K203c_3301",177.263868173039,0.00628402076507255,32.4991253622893,"K203c","K2","3301",33,"light","T3",32.47477376,611,0.611,0.00383953668745933,0,-0.0011606678730526,0.00500020456051193,0.554299055349076,"NP","K203"
"174","K203c_3301D",176.924953967001,-0.00799544077197751,32.5464860679284,"K203c","K2","3301D",33,"dark","T3",32.47477376,611,0.611,-0.00488521431167826,0,-0.000949274335273581,-0.00393593997640468,-0.436319711409649,"R","K203"
"175","K203c_3402",157.712170464908,-0.00186844477319242,33.1151515222404,"K203c","K2","3402",34,"light","T3",32.47477376,611,0.611,-0.00114161975642057,0,-0.00145289626459567,0.000311276508175103,0.0345066431474463,"NP","K203"
"176","K203c_3402D",153.886234922159,-0.00637953284679633,33.2010890683704,"K203c","K2","3402D",34,"dark","T3",32.47477376,611,0.611,-0.00389789456939256,0,-0.00070330612655222,-0.00319458844284034,-0.354136982730598,"R","K203"
"177","K203d_2704",158.954154716038,0.00321284353364015,26.4942901557542,"K203d","K2","2704",27,"light","T3",18.01660913,613.75,0.61375,0.00197188271877164,0,-0.000378309768965196,0.00235019248773684,0.469605179021421,"NP","K203"
"178","K203d_2704D",160.222660927676,-0.00330847015369848,26.4355021072155,"K203d","K2","2704D",27,"dark","T3",18.01660913,613.75,0.61375,-0.00203057355683244,0,-0.00040381851779465,-0.00162675503903779,-0.32505107361099,"R","K203"
"179","K203d_2805",175.716074889607,0.00229563265609061,27.2895049835259,"K203d","K2","2805",28,"light","T3",18.01660913,613.75,0.61375,0.00140894454267561,0,-0.000800714204829195,0.0022096587475048,0.441524341990168,"NP","K203"
"180","K203d_2805D",174.837284755759,-0.00468891417844685,27.268513388574,"K203d","K2","2805D",28,"dark","T3",18.01660913,613.75,0.61375,-0.00287782107702175,0,-0.000873538228166264,-0.00200428284885549,-0.400487028597693,"R","K203"
"181","K203d_2901",214.724826650023,0.00631642839107795,28.3919486134022,"K203d","K2","2901",29,"light","T3",18.01660913,613.75,0.61375,0.00387670792502409,0,-4.66344355378892e-06,0.00388137136857788,0.775558642919861,"NP","K203"
"182","K203d_2901D",218.626399714863,-0.00353400672703682,28.2372501472335,"K203d","K2","2901D",29,"dark","T3",18.01660913,613.75,0.61375,-0.00216899662871885,0,-0.000116389094995457,-0.00205260753372339,-0.410143055670777,"R","K203"
"183","K203d_3002",170.611289823849,0.0011090890914674,29.4161926728731,"K203d","K2","3002",30,"light","T3",18.01660913,613.75,0.61375,0.000680703429888118,0,-0.00185908660598495,0.00253979003587307,0.507489731456646,"NP","K203"
"184","K203d_3002D",168.647397058766,-0.0065180085422662,29.3901909160749,"K203d","K2","3002D",30,"dark","T3",18.01660913,613.75,0.61375,-0.00400042774281588,0,-0.00177111203798876,-0.00222931570482712,-0.445452109188186,"R","K203"
"185","K203d_3104",154.134280632685,0.00296988432316174,30.1882262280699,"K203d","K2","3104",31,"light","T3",18.01660913,613.75,0.61375,0.00182276650334052,0,-0.00124662484586452,0.00306939134920504,0.613312348478426,"NP","K203"
"186","K203d_3104D",153.89732568808,-0.00601993999347308,30.1572280148757,"K203d","K2","3104D",31,"dark","T3",18.01660913,613.75,0.61375,-0.0036947381709941,0,-0.00118289294256508,-0.00251184522842902,-0.501905922312946,"R","K203"
"187","K203d_3206",124.779250005251,-0.00184828499730719,31.2957723843593,"K203d","K2","3206",32,"light","T3",18.01660913,613.75,0.61375,-0.00113438491709729,0,-0.001838183412601,0.000703798495503711,0.140629935718285,"NP","K203"
"188","K203d_3206D",121.314346243581,-0.00613253989814833,31.3722421845398,"K203d","K2","3206D",32,"dark","T3",18.01660913,613.75,0.61375,-0.00376384636248854,0,-0.0016480517580071,-0.00211579460448144,-0.422768819658197,"R","K203"
"189","K203d_3301",167.637122656156,0.00226167304502173,32.3792426142394,"K203d","K2","3301",33,"light","T3",18.01660913,613.75,0.61375,0.00138810183138209,0,-0.0011606678730526,0.00254876970443469,0.509284009535754,"NP","K203"
"190","K203d_3301D",165.358756665377,-0.00570809263538241,32.4851980973837,"K203d","K2","3301D",33,"dark","T3",18.01660913,613.75,0.61375,-0.00350334185496595,0,-0.000949274335273581,-0.00255406751969237,-0.510342595798577,"R","K203"
"191","K203d_3403",147.82404138866,-0.0030637250460761,33.1130971014884,"K203d","K2","3403",34,"light","T3",18.01660913,613.75,0.61375,-0.00188036124702921,0,-0.00182899460229659,-5.13666447326147e-05,-0.0102638581823645,"NP","K203"
"192","K203d_3403D",143.33205824134,-0.00511053096294763,33.1236740840943,"K203d","K2","3403D",34,"dark","T3",18.01660913,613.75,0.61375,-0.00313658837850911,0,-0.00142094873047685,-0.00171563964803225,-0.342811607242551,"R","K203"
"193","K20Ca_2704",171.671073982669,0.0100518670800678,26.3648198845486,"K20Ca","K2","2704",27,"light","C",44.33191134,607.75,0.60775,0.00610902221791121,0,-0.000378309768965196,0.00648733198687641,0.52680776548614,"NP","K20C"
"194","K20Ca_2704D",176.657464207547,-0.0100179490725747,26.3251612467956,"K20Ca","K2","2704D",27,"dark","C",44.33191134,607.75,0.60775,-0.00608840854885729,0,-0.00040381851779465,-0.00568459003106264,-0.461620613532191,"R","K20C"
"195","K20Ca_2806",156.650348373664,0.00792828865072448,27.3094562835855,"K20Ca","K2","2806",28,"light","C",44.33191134,607.75,0.60775,0.0048184174274778,0,-0.000995615818379439,0.00581403324585724,0.472132129033669,"NP","K20C"
"196","K20Ca_2806D",158.001204332269,-0.00995275386780568,27.2105407629287,"K20Ca","K2","2806D",28,"dark","C",44.33191134,607.75,0.60775,-0.0060487861631589,0,-0.0010056114985702,-0.0050431746645887,-0.409534086028408,"R","K20C"
"197","K20Ca_2901",216.067893367302,0.0159719068111793,28.4012552120083,"K20Ca","K2","2901",29,"light","C",44.33191134,607.75,0.60775,0.00970692636449422,0,-4.66344355378892e-06,0.00971158980804801,0.788635595718775,"NP","K20C"
"198","K20Ca_2901D",224.953479399732,-0.0115425618893542,28.2841603179914,"K20Ca","K2","2901D",29,"dark","C",44.33191134,607.75,0.60775,-0.00701499198825499,0,-0.000116389094995457,-0.00689860289325953,-0.560205271215683,"R","K20C"
"199","K20Ca_3003",154.254337722396,0.00799923880479024,29.2429627558284,"K20Ca","K2","3003",30,"light","C",44.33191134,607.75,0.60775,0.00486153738361127,0,-0.00198524759884566,0.00684678498245693,0.555997366046454,"NP","K20C"
"200","K20Ca_3003D",156.176802952623,-0.0140727758715352,29.268247403179,"K20Ca","K2","3003D",30,"dark","C",44.33191134,607.75,0.60775,-0.00855272953592552,0,-0.00186499962690864,-0.00668772990901689,-0.543081201435534,"R","K20C"
"201","K20Ca_3105",146.995582784408,0.0127124529407847,30.0001401075809,"K20Ca","K2","3105",31,"light","C",44.33191134,607.75,0.60775,0.00772599327476189,0,-0.00146388082624255,0.00918987410100444,0.746269352338193,"NP","K20C"
"202","K20Ca_3105D",151.93454802666,-0.0142392318430735,30.0864988267387,"K20Ca","K2","3105D",31,"dark","C",44.33191134,607.75,0.60775,-0.0086538931526279,0,-0.00109415023775525,-0.00755974291487265,-0.613893551415316,"R","K20C"
"203","K20Ca_3206",130.854435131901,0.00340056288004224,31.2727561161041,"K20Ca","K2","3206",32,"light","C",44.33191134,607.75,0.60775,0.00206669209034567,0,-0.001838183412601,0.00390487550294667,0.317097805749785,"NP","K20C"
"204","K20Ca_3206D",129.677766321715,-0.0133611639324577,31.3154428278761,"K20Ca","K2","3206D",32,"dark","C",44.33191134,607.75,0.60775,-0.00812024737995117,0,-0.0016480517580071,-0.00647219562194407,-0.52557860770545,"R","K20C"
"205","K20Ca_3302",152.80622883025,0.00849040679103838,32.5849156933062,"K20Ca","K2","3302",33,"light","C",44.33191134,607.75,0.60775,0.00516004472725357,0,-0.00156549097717531,0.00672553570442889,0.546151244196366,"NP","K20C"
"206","K20Ca_3302D",147.554575913326,-0.0128767725865984,32.5045620874548,"K20Ca","K2","3302D",33,"dark","C",44.33191134,607.75,0.60775,-0.00782585853950516,0,-0.00112683759479283,-0.00669902094471233,-0.543998096901463,"R","K20C"
"207","K20Ca_3403",144.645738225423,-0.00178974610947407,33.1456815744957,"K20Ca","K2","3403",34,"light","C",44.33191134,607.75,0.60775,-0.00108771819803287,0,-0.00182899460229659,0.000741276404263726,0.0601958042116172,"NP","K20C"
"208","K20Ca_3403D",138.10930349177,-0.0111986659724566,33.1371637246265,"K20Ca","K2","3403D",34,"dark","C",44.33191134,607.75,0.60775,-0.00680598924476053,0,-0.00142094873047685,-0.00538504051428367,-0.437295511640379,"R","K20C"
"209","K20Cb_2703",173.622190155993,0.00531741936076412,26.2117464405124,"K20Cb","K2","2703",27,"light","C",26.5189147,610.75,0.61075,0.00324761387458668,0,-0.000280198141646153,0.00352781201623284,0.478908107745383,"NP","K20C"
"210","K20Cb_2703D",176.27588001635,-0.00509122166718897,26.2313822812962,"K20Cb","K2","2703D",27,"dark","C",26.5189147,610.75,0.61075,-0.00310946363323567,0,-0.000330600998008154,-0.00277886263522751,-0.377236610170138,"R","K20C"
"211","K20Cb_2804",169.729575322393,0.0040296753906861,27.1347108732077,"K20Cb","K2","2804",28,"light","C",26.5189147,610.75,0.61075,0.00246112424486153,0,-0.000693769818509738,0.00315489406337127,0.428283689457947,"NP","K20C"
"212","K20Cb_2804D",170.917319632627,-0.0051184477560119,27.1012883715446,"K20Cb","K2","2804D",28,"dark","C",26.5189147,610.75,0.61075,-0.00312609196698427,0,-0.000631231383853195,-0.00249486058313108,-0.338682717632931,"R","K20C"
"213","K20Cb_2906",163.89048161429,0.00197184255039226,28.2759887262528,"K20Cb","K2","2906",29,"light","C",26.5189147,610.75,0.61075,0.00120430283765207,0,-0.00116399261891965,0.00236829545657173,0.321501228089784,"NP","K20C"
"214","K20Cb_2906D",162.853852666662,-0.00612539129777887,28.3041600448633,"K20Cb","K2","2906D",29,"dark","C",26.5189147,610.75,0.61075,-0.00374108273511844,0,-0.00109114408591509,-0.00264993864920335,-0.359734900355182,"R","K20C"
"215","K20Cb_3001",185.1449488545,0.00478308405994586,29.1734289230378,"K20Cb","K2","3001",30,"light","C",26.5189147,610.75,0.61075,0.00292126858961193,0,-0.00136760501875597,0.00428887360836791,0.582223864166072,"NP","K20C"
"216","K20Cb_3001D",187.37204254788,-0.00578281783309025,29.1459753208532,"K20Cb","K2","3001D",30,"dark","C",26.5189147,610.75,0.61075,-0.00353185599155987,0,-0.00145734177648571,-0.00207451421507416,-0.281619789450394,"R","K20C"
"217","K20Cb_3103",155.56222799859,0.00481695079079343,30.1738111628291,"K20Cb","K2","3103",31,"light","C",26.5189147,610.75,0.61075,0.00294195269547709,0,-0.00115777987582816,0.00409973257130525,0.55654755949341,"NP","K20C"
"218","K20Cb_3103D",156.64540694023,-0.00655247548122604,30.1629004767975,"K20Cb","K2","3103D",31,"dark","C",26.5189147,610.75,0.61075,-0.0040019244001588,0,-0.00107404755255364,-0.00292787684760516,-0.397465611644303,"R","K20C"
"219","K20Cb_3205",137.523363705964,-7.52278171528402e-06,31.2807211625371,"K20Cb","K2","3205",32,"light","C",26.5189147,610.75,0.61075,-4.59453893260971e-06,0,-0.00221215997102705,0.00220756543209444,0.29968177979546,"NP","K20C"
"220","K20Cb_3205D",134.917785639244,-0.00786084701363762,31.3529876522742,"K20Cb","K2","3205D",32,"dark","C",26.5189147,610.75,0.61075,-0.00480101231357918,0,-0.00191317222818563,-0.00288784008539355,-0.392030534621267,"R","K20C"
"221","K20Cb_3306",112.825362554347,-0.00179058749905684,32.5322023047081,"K20Cb","K2","3306",33,"light","C",26.5189147,610.75,0.61075,-0.00109360131504897,0,-0.00120987816701275,0.000116276851963788,0.0157848340252642,"NP","K20C"
"222","K20Cb_3306D",109.165366944156,-0.00546521047284122,32.4602426286357,"K20Cb","K2","3306D",33,"dark","C",26.5189147,610.75,0.61075,-0.00333787729628777,0,-0.000784077828022438,-0.00255379946826534,-0.346683798705956,"R","K20C"
"223","K20Cb_3402",159.367974387129,-0.00391475896507888,32.9501425759791,"K20Cb","K2","3402",34,"light","C",26.5189147,610.75,0.61075,-0.00239093903792193,0,-0.00145289626459567,-0.000938042773326259,-0.127341334371219,"NP","K20C"
"224","K20Cb_3402D",153.777221088702,-0.0056503266883877,33.0773466936257,"K20Cb","K2","3402D",34,"dark","C",26.5189147,610.75,0.61075,-0.00345093702493279,0,-0.00070330612655222,-0.00274763089838057,-0.372996834375354,"R","K20C"
"225","K20Cc_2702",178.682061170096,0.010044383438555,26.4823924485873,"K20Cc","K2","2702",27,"light","C",41.60133615,609.375,0.609375,0.00612079615786943,0,-0.000135856160381457,0.00625665231825089,0.541423676020636,"NP","K20C"
"226","K20Cc_2702D",184.039733280647,-0.00886740876164389,26.4272777813423,"K20Cc","K2","2702D",27,"dark","C",41.60133615,609.375,0.609375,-0.00540357721412674,0,-0.000191109202701504,-0.00521246801142524,-0.451064474791655,"R","K20C"
"227","K20Cc_2803",196.422407002376,0.0101564544324045,27.1849034719141,"K20Cc","K2","2803",28,"light","C",41.60133615,609.375,0.609375,0.00618908941974647,0,-0.000501760915779508,0.00669085033552598,0.578997297611883,"NP","K20C"
"228","K20Cc_2803D",201.744986461474,-0.0101328958277209,27.1735817511969,"K20Cc","K2","2803D",28,"dark","C",41.60133615,609.375,0.609375,-0.00617473339501739,0,-0.000548119209807916,-0.00562661418520948,-0.486902896429064,"R","K20C"
"229","K20Cc_2905",193.508230288168,0.010467280853396,28.4029926329965,"K20Cc","K2","2905",29,"light","C",41.60133615,609.375,0.609375,0.0063784992700382,0,-0.00149487215639374,0.00787337142643194,0.681327566810735,"NP","K20C"
"230","K20Cc_2905D",197.104491217188,-0.0105971381044838,28.3039885670537,"K20Cc","K2","2905D",29,"dark","C",41.60133615,609.375,0.609375,-0.00645763103241979,0,-0.000930057451079428,-0.00552757358134036,-0.478332350217682,"R","K20C"
"231","K20Cc_3006",168.521867594737,0.00122219552263503,29.4929250827518,"K20Cc","K2","3006",30,"light","C",41.60133615,609.375,0.609375,0.000744775396605724,0,-0.000931597916251133,0.00167637331285686,0.145066108081836,"NP","K20C"
"232","K20Cc_3006D",165.492921351868,-0.0107556086450897,29.3880341138631,"K20Cc","K2","3006D",30,"dark","C",41.60133615,609.375,0.609375,-0.00655419901810156,0,-0.00082664322546101,-0.00572755579264055,-0.495637947280354,"R","K20C"
"233","K20Cc_3102",165.704082846092,0.0139310323458776,30.4588589976229,"K20Cc","K2","3102",31,"light","C",41.60133615,609.375,0.609375,0.00848922283576918,0,-0.00102351146105465,0.00951273429682384,0.823190951009053,"NP","K20C"
"234","K20Cc_3102D",172.921175908598,-0.012562341476194,30.5486425394299,"K20Cc","K2","3102D",31,"dark","C",41.60133615,609.375,0.609375,-0.0076551768370557,0,-0.00104742878541714,-0.00660774805163857,-0.571805984791641,"R","K20C"
"235","K20Cc_3205",141.605429090601,0.00959525692177237,31.3078512607467,"K20Cc","K2","3205",32,"light","C",41.60133615,609.375,0.609375,0.00584710968670504,0,-0.00221215997102705,0.00805926965773208,0.697414397057425,"NP","K20C"
"236","K20Cc_3205D",144.7299074489,-0.0125584573574334,31.3437570354431,"K20Cc","K2","3205D",32,"dark","C",41.60133615,609.375,0.609375,-0.00765280995218596,0,-0.00191317222818563,-0.00573963772400033,-0.496683465451655,"R","K20C"
"237","K20Cc_3305",111.735701064249,0.00560090318609874,32.4643040092438,"K20Cc","K2","3305",33,"light","C",41.60133615,609.375,0.609375,0.00341305037902892,0,-0.00150263552007718,0.0049156858991061,0.425382232267123,"NP","K20C"
"238","K20Cc_3305D",110.52186837408,-0.0102876093976593,32.4601484168529,"K20Cc","K2","3305D",33,"dark","C",41.60133615,609.375,0.609375,-0.00626901197669864,0,-0.00107802483388282,-0.00519098714281582,-0.449205613174445,"R","K20C"
"239","K20Cc_3401",169.31188563201,0.000818567897468432,33.0767782773921,"K20Cc","K2","3401",34,"light","C",41.60133615,609.375,0.609375,0.000498814812519826,0,-0.000490967835114409,0.000989782647634234,0.0856515165434955,"NP","K20C"
"240","K20Cc_3401D",166.516186397868,-0.0102192314625699,33.0862295812247,"K20Cc","K2","3401D",34,"dark","C",41.60133615,609.375,0.609375,-0.00622734417250353,0,-0.000508912799752057,-0.00571843137275148,-0.494848359381489,"R","K20C"
"241","K20Cd_2703",167.274053375652,0.00284382999228106,26.3354066065458,"K20Cd","K2","2703",27,"light","C",14.70584156,612.25,0.61225,0.00174113491277408,0,-0.000280198141646153,0.00202133305442023,0.494823704323442,"NP","K20C"
"242","K20Cd_2703D",168.543125925289,-0.00327662509576829,26.3066265318413,"K20Cd","K2","2703D",27,"dark","C",14.70584156,612.75,0.61275,-0.00200775202743202,0,-0.000330600998008154,-0.00167715102942386,-0.410567710884947,"R","K20C"
"243","K20Cd_2805",175.28088369727,0.00210704803571937,27.2953316421022,"K20Cd","K2","2805",28,"light","C",14.70584156,612.75,0.61275,0.00129109368388705,0,-0.000800714204829195,0.00209180788871624,0.512075991615571,"NP","K20C"
"244","K20Cd_2805D",174.428333644618,-0.00450309980027084,27.2526176103284,"K20Cd","K2","2805D",28,"dark","C",14.70584156,612.75,0.61275,-0.00275927440261596,0,-0.000873538228166264,-0.0018857361744497,-0.461629496028577,"R","K20C"
"245","K20Cd_2906",161.704765119343,0.000824486141523939,28.1552686716963,"K20Cd","K2","2906",29,"light","C",14.70584156,612.75,0.61275,0.000505203883218793,0,-0.00116399261891965,0.00166919650213845,0.408620437203895,"NP","K20C"
"246","K20Cd_2906D",160.261491601049,-0.0048987774831743,28.1598568686046,"K20Cd","K2","2906D",29,"dark","C",14.70584156,612.75,0.61275,-0.00300172590281505,0,-0.00109114408591509,-0.00191058181689997,-0.467711726172023,"R","K20C"
"247","K20Cd_3002",172.459273861007,0.00168929123386725,29.3677239083098,"K20Cd","K2","3002",30,"light","C",14.70584156,612.75,0.61275,0.00103511320355216,0,-0.00185908660598495,0.00289419980953711,0.708502078702771,"NP","K20C"
"248","K20Cd_3002D",171.290234197511,-0.00585448399811057,29.3425299190237,"K20Cd","K2","3002D",30,"dark","C",14.70584156,612.75,0.61275,-0.00358733506984225,0,-0.00177111203798876,-0.00181622303185349,-0.444612631517604,"R","K20C"
"249","K20Cd_3104",151.883255588049,0.00251674745221147,30.1224087455506,"K20Cd","K2","3104",31,"light","C",14.70584156,612.75,0.61275,0.00154213700134258,0,-0.00124662484586452,0.0027887618472071,0.682690793925944,"NP","K20C"
"250","K20Cd_3104D",151.510892498292,-0.00558704134573804,30.1003735916667,"K20Cd","K2","3104D",31,"dark","C",14.70584156,612.75,0.61275,-0.00342345958460098,0,-0.00118289294256508,-0.0022405666420359,-0.548492235443971,"R","K20C"
"251","K20Cd_3205",132.800697208862,-0.000806190985865779,31.3267929753253,"K20Cd","K2","3205",32,"light","C",14.70584156,612.75,0.61275,-0.000493993526589256,0,-0.00221215997102705,0.00171816644443779,0.420608312332181,"NP","K20C"
"252","K20Cd_3205D",130.081642935199,-0.0062773990414112,31.4001221679487,"K20Cd","K2","3205D",32,"dark","C",14.70584156,612.75,0.61275,-0.00384647626262471,0,-0.00191317222818563,-0.00193330403443908,-0.473274140455291,"R","K20C"
"253","K20Cd_3301",160.222986131064,0.000973262940084869,32.4921122757417,"K20Cd","K2","3301",33,"light","C",14.70584156,612.75,0.61275,0.000596366866537004,0,-0.0011606678730526,0.0017570347395896,0.430123297379152,"NP","K20C"
"254","K20Cd_3301D",157.342860950572,-0.00534365682394245,32.5816104816509,"K20Cd","K2","3301D",33,"dark","C",14.70584156,612.75,0.61275,-0.00327432571887073,0,-0.000949274335273581,-0.00232505138359715,-0.569174157548162,"R","K20C"
"255","K20Cd_3402",158.553437972609,-0.00243859475278903,33.0942851208275,"K20Cd","K2","3402",34,"light","C",14.70584156,612.75,0.61275,-0.00149424893477148,0,-0.00145289626459567,-4.13526701758108e-05,-0.0101231617398793,"NP","K20C"
"256","K20Cd_3402D",154.993347101621,-0.00376287915956028,33.1404287140541,"K20Cd","K2","3402D",34,"dark","C",14.70584156,612.75,0.61275,-0.00230570420502056,0,-0.00070330612655222,-0.00160239807846834,-0.392268137729483,"R","K20C"
"257","M501a_2706",160.832660049811,0.00303944253921991,26.3420711033104,"M501a","M5","2706",27,"light","T1",26.52110825,610.125,0.610125,0.00185443987924155,0,-0.000441294018056028,0.00229573389729758,0.311625063039033,"NP","M501"
"258","M501a_2706D",162.227636678964,-0.00562435901517699,26.3189840399056,"M501a","M5","2706D",27,"dark","T1",26.52110825,610.125,0.610125,-0.00343156204413486,0,-0.000362934475122222,-0.00306862756901264,-0.416538371787141,"R","M501"
"259","M501a_2802",196.027793140163,0.0048697916720271,27.1461202263217,"M501a","M5","2802",28,"light","T1",26.52110825,610.125,0.610125,0.00297118164389553,0,-0.000365869882294279,0.00333705152618981,0.452974490396091,"NP","M501"
"260","M501a_2802D",198.056597358671,-0.00655470498704319,27.1839285959416,"M501a","M5","2802D",28,"dark","T1",26.52110825,610.125,0.610125,-0.00399918938021973,0,-0.000375730661258028,-0.0036234587189617,-0.491851670197912,"R","M501"
"261","M501a_2903",200.007734704071,0.00732126747352009,28.3692864430338,"M501a","M5","2903",29,"light","T1",26.52110825,610.125,0.610125,0.00446688831728145,0,-0.000227655723264749,0.0046945440405462,0.637241791958913,"NP","M501"
"262","M501a_2903D",206.224297799909,-0.00546561554546693,28.2694799758384,"M501a","M5","2903D",29,"dark","T1",26.52110825,610.125,0.610125,-0.00333470868467801,0,-0.000147664913416183,-0.00318704377126183,-0.432612297660773,"R","M501"
"263","M501a_3005",125.615855685689,-0.00313862835776156,29.2674621568737,"M501a","M5","3005",30,"light","T1",26.52110825,610.125,0.610125,-0.00191495562677927,0,-0.00244882350663001,0.000533867879850741,0.0724677245515435,"NP","M501"
"264","M501a_3005D",119.737032929273,-0.00969937671003637,29.2796510183586,"M501a","M5","3005D",30,"dark","T1",26.52110825,610.125,0.610125,-0.00591783221521094,0,-0.00237600533702276,-0.00354182687818818,-0.480770887901241,"R","M501"
"265","M501a_3101",188.95422871813,0.00804027372026468,30.4744740278945,"M501a","M5","3101",31,"light","T1",26.52110825,610.125,0.610125,0.00490557200357649,0,-0.000597733956942075,0.00550330596051856,0.74702389022023,"NP","M501"
"266","M501a_3101D",192.406558698101,-0.0079402427611366,30.4815092383062,"M501a","M5","3101D",31,"dark","T1",26.52110825,610.125,0.610125,-0.00484454061463847,0,-0.000855325944663671,-0.0039892146699748,-0.541499724541461,"R","M501"
"267","M501a_3202",167.164451782645,0.0068509134471956,31.3796443990308,"M501a","M5","3202",32,"light","T1",26.52110825,610.125,0.610125,0.00417991356697022,0,-0.000568562917390246,0.00474847648436046,0.64456263224587,"NP","M501"
