,fragment.ID.full,Intercept,umol.L.sec,Temp.C,fragment.ID,genotype,run,trial,temp.Cat,light_dark,treatment,surf.area.cm2,volume.mls,volume,umol.sec,BLANK,blank.rate,umol.sec.corr,umol.cm2.hr,rate.type,individual.ID
551,M601c_3003,157.9377294,0.000724348,29.35773685,M601c,M6,3003,3003,30,light,T1,16.85970822,610.625,0.610625,0.000442305,0,-0.001985248,0.002427552,0.518347571,NP,M601
552,M601c_3003D,155.9895168,-0.007343484,29.36418131,M601c,M6,3003D,3003,30,dark,T1,16.85970822,610.625,0.610625,-0.004484115,0,-0.001865,-0.002619115,-0.559251354,R,M601
553,M601c_3105,144.5423507,0.002818965,29.9536235,M601c,M6,3105,3105,31,light,T1,16.85970822,610.625,0.610625,0.001721331,0,-0.001463881,0.003185212,0.680128127,NP,M601
554,M601c_3105D,144.5268058,-0.006113793,30.06109257,M601c,M6,3105D,3105,31,dark,T1,16.85970822,610.625,0.610625,-0.003733235,0,-0.00109415,-0.002639084,-0.56351531,R,M601
555,M601c_3206,135.2339054,-0.002008608,31.15365516,M601c,M6,3206,3206,32,light,T1,16.85970822,610.625,0.610625,-0.001226506,0,-0.001838183,0.000611677,0.130609466,NP,M601
556,M601c_3206D,131.3842163,-0.007006408,31.24171374,M601c,M6,3206D,3206,32,dark,T1,16.85970822,610.625,0.610625,-0.004278288,0,-0.001648052,-0.002630236,-0.561626015,R,M601
557,M601c_3302,150.4999034,0.000653216,32.61186898,M601c,M6,3302,3302,33,light,T1,16.85970822,610.625,0.610625,0.00039887,0,-0.001565491,0.001964361,0.419443791,NP,M601
558,M601c_3302D,146.2258628,-0.004978835,32.50237946,M601c,M6,3302D,3302,33,dark,T1,16.85970822,610.625,0.610625,-0.003040201,0,-0.001126838,-0.001913363,-0.408554424,R,M601
559,M601c_3403,147.1038597,-0.002329922,33.12428359,M601c,M6,3403,3403,34,light,T1,16.85970822,610.625,0.610625,-0.001422709,0,-0.001828995,0.000406286,0.086752982,NP,M601
560,M601c_3403D,143.5878827,-0.004037763,33.13450155,M601c,M6,3403D,3403,34,dark,T1,16.85970822,610.625,0.610625,-0.002465559,0,-0.001420949,-0.001044611,-0.22305238,R,M601
561,M601d_2705,163.9610695,0.003451103,26.40437636,M601d,M6,2705,2705,27,light,T1,19.02370389,613.625,0.613625,0.002117683,0,-0.00046209,0.002579773,0.488190034,NP,M601
562,M601d_2705D,165.1969507,-0.00373209,26.32289628,M601d,M6,2705D,2705,27,dark,T1,19.02370389,613.625,0.613625,-0.002290104,0,-0.000412565,-0.001877538,-0.355300849,R,M601
563,M601d_2801,195.2805486,0.004352173,27.18762583,M601d,M6,2801,2801,28,light,T1,19.02370389,613.625,0.613625,0.002670602,0,-0.000103801,0.002774403,0.525021387,NP,M601
564,M601d_2801D,196.9368769,-0.003751842,27.15955727,M601d,M6,2801D,2801,28,dark,T1,19.02370389,613.625,0.613625,-0.002302224,0,-0.000169487,-0.002132737,-0.40359398,R,M601
565,M601d_2902,208.2786178,0.006431774,28.41615608,M601d,M6,2902,2902,29,light,T1,19.02370389,613.625,0.613625,0.003946697,0,-4.75E-05,0.00399419,0.755850897,NP,M601
566,M601d_2902D,211.6848569,-0.00355203,28.40826379,M601d,M6,2902D,2902,29,dark,T1,19.02370389,613.625,0.613625,-0.002179615,0,-3.71E-05,-0.00214248,-0.405437754,R,M601
567,M601d_3004,133.852369,-0.001753251,29.37701222,M601d,M6,3004,3004,30,light,T1,19.02370389,613.625,0.613625,-0.001075839,0,-0.002305267,0.001229428,0.232654073,NP,M601
568,M601d_3004D,141.1192913,-0.007596611,29.32475972,M601d,M6,3004D,3004,30,dark,T1,19.02370389,613.625,0.613625,-0.004661471,0,-0.002192911,-0.002468559,-0.467144247,R,M601
569,M601d_3106,137.5727625,0.000842403,29.98782707,M601d,M6,3106,3106,31,light,T1,19.02370389,613.625,0.613625,0.00051692,0,-0.001763068,0.002279988,0.431459376,NP,M601
570,M601d_3106D,136.4460169,-0.006789342,30.00548395,M601d,M6,3106D,3106,31,dark,T1,19.02370389,613.625,0.613625,-0.00416611,0,-0.001704527,-0.002461583,-0.465824088,R,M601
571,M601d_3201,171.3620612,0.00486749,31.33169213,M601d,M6,3201,3201,32,light,T1,19.02370389,613.625,0.613625,0.002986814,0,-0.000909697,0.003896511,0.737366309,NP,M601
572,M601d_3201D,173.2987769,-0.00491542,31.34827889,M601d,M6,3201D,3201,32,dark,T1,19.02370389,613.625,0.613625,-0.003016225,0,-0.000652856,-0.002363369,-0.447238309,R,M601
573,M601d_3303,126.2823003,0.001804819,32.49237472,M601d,M6,3303,3303,33,light,T1,19.02370389,613.625,0.613625,0.001107482,0,-0.001362963,0.002470445,0.467501159,NP,M601
574,M601d_3303D,125.6144564,-0.004276748,32.44109911,M601d,M6,3303D,3303,33,dark,T1,19.02370389,613.625,0.613625,-0.00262432,0,-0.000960609,-0.00166371,-0.314836574,R,M601
575,M601d_3404,124.5899172,-0.002769854,33.14150519,M601d,M6,3404,3404,34,light,T1,19.02370389,613.625,0.613625,-0.001699651,0,-0.001816068,0.000116417,0.022030405,NP,M601
576,M601d_3404D,121.1186033,-0.004065268,33.15047389,M601d,M6,3404D,3404,34,dark,T1,19.02370389,613.625,0.613625,-0.00249455,0,-0.001166913,-0.001327637,-0.251238788,R,M601
577,M602a_2701,173.6494673,0.004051098,26.43866805,M602a,M6,2701,2701,27,light,T2,23.38066292,610.875,0.610875,0.002474714,0,-0.000187506,0.00266222,0.4099111,NP,M602
578,M602a_2701D,175.9149862,-0.005378628,26.40274527,M602a,M6,2701D,2701,27,dark,T2,23.38066292,610.875,0.610875,-0.003285669,0,-0.000287796,-0.002997873,-0.461592658,R,M602
579,M602a_2803,197.1877154,0.004754725,27.07756725,M602a,M6,2803,2803,28,light,T2,23.38066292,610.875,0.610875,0.002904543,0,-0.000501761,0.003406303,0.524480107,NP,M602
580,M602a_2803D,199.2437807,-0.005759864,27.1031223,M602a,M6,2803D,2803,28,dark,T2,23.38066292,610.875,0.610875,-0.003518557,0,-0.000548119,-0.002970438,-0.457368372,R,M602
581,M602a_2904,199.0607959,0.005320283,28.68143306,M602a,M6,2904,2904,29,light,T2,23.38066292,610.875,0.610875,0.003250028,0,-0.00020283,0.003452858,0.531648215,NP,M602
582,M602a_2904D,202.495926,-0.004967596,28.47952617,M602a,M6,2904D,2904,29,dark,T2,23.38066292,610.875,0.610875,-0.00303458,0,-0.000165348,-0.002869232,-0.441785343,R,M602
583,M602a_3006,162.9929628,-0.001060217,29.57192266,M602a,M6,3006,3006,30,light,T2,23.38066292,610.875,0.610875,-0.00064766,0,-0.000931598,0.000283938,0.043718913,NP,M602
584,M602a_3006D,160.0641849,-0.005656293,29.44874705,M602a,M6,3006D,3006,30,dark,T2,23.38066292,610.875,0.610875,-0.003455288,0,-0.000826643,-0.002628645,-0.404741334,R,M602
585,M602a_3102,168.8091409,0.005354692,30.24488705,M602a,M6,3102,3102,31,light,T2,23.38066292,610.875,0.610875,0.003271048,0,-0.001023511,0.004294559,0.661247815,NP,M602
586,M602a_3102D,170.9281305,-0.006498508,30.38623526,M602a,M6,3102D,3102,31,dark,T2,23.38066292,610.875,0.610875,-0.003969776,0,-0.001047429,-0.002922347,-0.449963694,R,M602
587,M602a_3203,143.3791687,0.004543082,31.30394894,M602a,M6,3203,3203,32,light,T2,23.38066292,610.875,0.610875,0.002775255,0,-0.00079761,0.003572865,0.550126205,NP,M602
588,M602a_3203D,145.1424369,-0.005187634,31.33747019,M602a,M6,3203D,3203,32,dark,T2,23.38066292,610.875,0.610875,-0.003168996,0,-0.000719114,-0.002449882,-0.377216673,R,M602
589,M602a_3305,119.4701297,-0.000127157,32.2924029,M602a,M6,3305,3305,33,light,T2,23.38066292,610.875,0.610875,-7.77E-05,0,-0.001502636,0.001424959,0.21940574,NP,M602
590,M602a_3305D,116.7781107,-0.005485732,32.34421916,M602a,M6,3305D,3305,33,dark,T2,23.38066292,610.875,0.610875,-0.003351097,0,-0.001078025,-0.002273072,-0.349992586,R,M602
591,M602a_3406,121.4098583,-0.003463567,33.19552568,M602a,M6,3406,3406,34,light,T2,23.38066292,610.875,0.610875,-0.002115806,0,-0.001389721,-0.000726086,-0.111797858,NP,M602
592,M602a_3406D,116.7985593,-0.005159438,33.20591175,M602a,M6,3406D,3406,34,dark,T2,23.38066292,610.875,0.610875,-0.003151772,0,-0.001091701,-0.002060071,-0.317196165,R,M602
593,M602b_2706,160.8605823,0.002580459,26.37300328,M602b,M6,2706,2706,27,light,T2,22.63859988,610.75,0.61075,0.001576015,0,-0.000441294,0.002017309,0.320793372,NP,M602
594,M602b_2706D,162.1003312,-0.004296195,26.33520966,M602b,M6,2706D,2706,27,dark,T2,22.63859988,610.75,0.61075,-0.002623901,0,-0.000362934,-0.002260966,-0.359539869,R,M602
595,M602b_2802,178.6155336,0.003973976,27.16379897,M602b,M6,2802,2802,28,light,T2,22.63859988,610.75,0.61075,0.002427106,0,-0.00036587,0.002792976,0.444140244,NP,M602
596,M602b_2802D,180.358089,-0.004564227,27.16133656,M602b,M6,2802D,2802,28,dark,T2,22.63859988,610.75,0.61075,-0.002787602,0,-0.000375731,-0.002411871,-0.383536764,R,M602
597,M602b_2903,202.8627843,0.005490129,28.40655733,M602b,M6,2903,2903,29,light,T2,22.63859988,610.75,0.61075,0.003353097,0,-0.000227656,0.003580752,0.569412779,NP,M602
598,M602b_2903D,207.4391956,-0.004346891,28.31771384,M602b,M6,2903D,2903,29,dark,T2,22.63859988,610.75,0.61075,-0.002654864,0,-0.000147665,-0.002507199,-0.398695812,R,M602
599,M602b_3005,114.6908705,-0.002406323,29.19965464,M602b,M6,3005,3005,30,light,T2,22.63859988,610.75,0.61075,-0.001469662,0,-0.002448824,0.000979162,0.15570674,NP,M602
600,M602b_3005D,110.1520324,-0.007395582,29.22447291,M602b,M6,3005D,3005,30,dark,T2,22.63859988,610.75,0.61075,-0.004516852,0,-0.002376005,-0.002140846,-0.340438331,R,M602
601,M602b_3101,187.993951,0.00621139,30.42266533,M602b,M6,3101,3101,31,light,T2,22.63859988,610.75,0.61075,0.003793606,0,-0.000597734,0.00439134,0.698312837,NP,M602
602,M602b_3101D,190.7332927,-0.006293003,30.42343492,M602b,M6,3101D,3101,31,dark,T2,22.63859988,610.75,0.61075,-0.003843452,0,-0.000855326,-0.002988126,-0.475173084,R,M602
603,M602b_3202,161.339011,0.005333854,31.30294727,M602b,M6,3202,3202,32,light,T2,22.63859988,610.75,0.61075,0.003257651,0,-0.000568563,0.003826214,0.60844622,NP,M602
604,M602b_3202D,163.4216956,-0.005701329,31.33908728,M602b,M6,3202D,3202,32,dark,T2,22.63859988,610.75,0.61075,-0.003482086,0,-0.000687038,-0.002795049,-0.44446983,R,M602
605,M602b_3304,127.0946052,0.001165709,32.34450075,M602b,M6,3304,3304,33,light,T2,22.63859988,610.75,0.61075,0.000711957,0,-0.000977273,0.00168923,0.268622065,NP,M602
606,M602b_3304D,124.9712392,-0.005197456,32.34123554,M602b,M6,3304D,3304,33,dark,T2,22.63859988,610.75,0.61075,-0.003174346,0,-0.000891225,-0.002283121,-0.363062916,R,M602
607,M602b_3405,127.1296221,-0.003334228,33.05790688,M602b,M6,3405,3405,34,light,T2,22.63859988,610.75,0.61075,-0.00203638,0,-0.001581319,-0.000455061,-0.072364035,NP,M602
608,M602b_3405D,122.8642757,-0.005060269,33.08805109,M602b,M6,3405D,3405,34,dark,T2,22.63859988,610.75,0.61075,-0.003090559,0,-0.001064482,-0.002026077,-0.322187586,R,M602
609,M602c_2705,170.7018525,0.004430945,26.37971919,M602c,M6,2705,2705,27,light,T2,21.758821,611.125,0.611125,0.002707862,0,-0.00046209,0.003169951,0.524468917,NP,M602
610,M602c_2705D,172.3212787,-0.004623317,26.30974367,M602c,M6,2705D,2705,27,dark,T2,21.758821,611.125,0.611125,-0.002825425,0,-0.000412565,-0.002412859,-0.399207876,R,M602
611,M602c_2801,205.8205277,0.005048111,27.2263183,M602c,M6,2801,2801,28,light,T2,21.758821,611.125,0.611125,0.003085027,0,-0.000103801,0.003188828,0.527592025,NP,M602
612,M602c_2801D,207.5600608,-0.005191456,27.13396391,M602c,M6,2801D,2801,28,dark,T2,21.758821,611.125,0.611125,-0.003172629,0,-0.000169487,-0.003003141,-0.496870145,R,M602
613,M602c_2902,214.8558578,0.005533163,28.49684891,M602c,M6,2902,2902,29,light,T2,21.758821,611.125,0.611125,0.003381454,0,-4.75E-05,0.003428947,0.567319751,NP,M602
614,M602c_2902D,216.9550928,-0.005368867,28.48908908,M602c,M6,2902D,2902,29,dark,T2,21.758821,611.125,0.611125,-0.003281049,0,-3.71E-05,-0.003243914,-0.536706055,R,M602
615,M602c_3004,130.2791473,-0.002205164,29.3376388,M602c,M6,3004,3004,30,light,T2,21.758821,611.125,0.611125,-0.001347631,0,-0.002305267,0.000957636,0.158441065,NP,M602
616,M602c_3004D,138.4330323,-0.008497808,29.28435333,M602c,M6,3004D,3004,30,dark,T2,21.758821,611.125,0.611125,-0.005193223,0,-0.002192911,-0.003000311,-0.496401958,R,M602
617,M602c_3106,136.5343364,-0.000314023,30.07178241,M602c,M6,3106,3106,31,light,T2,21.758821,611.125,0.611125,-0.000191907,0,-0.001763068,0.001571161,0.259948792,NP,M602
618,M602c_3106D,134.0960309,-0.007905427,30.06942283,M602c,M6,3106D,3106,31,dark,T2,21.758821,611.125,0.611125,-0.004831204,0,-0.001704527,-0.003126677,-0.517309167,R,M602
619,M602c_3201,172.019005,0.005135175,31.17822921,M602c,M6,3201,3201,32,light,T2,21.758821,611.125,0.611125,0.003138234,0,-0.000909697,0.004047931,0.669730716,NP,M602
620,M602c_3201D,173.5998455,-0.006030009,31.24514911,M602c,M6,3201D,3201,32,dark,T2,21.758821,611.125,0.611125,-0.003685089,0,-0.000652856,-0.003032233,-0.501683457,R,M602
621,M602c_3303,134.0093034,1.71E-06,32.32113075,M602c,M6,3303,3303,33,light,T2,21.758821,611.125,0.611125,1.04E-06,0,-0.001362963,0.001364007,0.225675095,NP,M602
622,M602c_3303D,131.5483868,-0.005350781,32.32953936,M602c,M6,3303D,3303,33,dark,T2,21.758821,611.125,0.611125,-0.003269996,0,-0.000960609,-0.002309387,-0.382088416,R,M602
623,M602c_3404,136.7179175,-0.005021252,33.07969292,M602c,M6,3404,3404,34,light,T2,21.758821,611.125,0.611125,-0.003068613,0,-0.001816068,-0.001252545,-0.207233688,NP,M602
624,M602c_3404D,130.7546784,-0.006092133,33.10798975,M602c,M6,3404D,3404,34,dark,T2,21.758821,611.125,0.611125,-0.003723055,0,-0.001166913,-0.002556141,-0.422913952,R,M602
625,M602d_2703,170.0087261,0.007190519,26.43874085,M602d,M6,2703,2703,27,light,T2,35.87437986,611,0.611,0.004393407,0,-0.000280198,0.004673605,0.468997047,NP,M602
626,M602d_2703D,173.5428868,-0.007385823,26.40627156,M602d,M6,2703D,2703,27,dark,T2,35.87437986,611,0.611,-0.004512738,0,-0.000330601,-0.004182137,-0.419678159,R,M602
627,M602d_2805,167.0214515,0.006035168,27.35874233,M602d,M6,2805,2805,28,light,T2,35.87437986,611,0.611,0.003687488,0,-0.000800714,0.004488202,0.45039183,NP,M602
628,M602d_2805D,167.4090962,-0.007536224,27.29318389,M602d,M6,2805D,2805,28,dark,T2,35.87437986,611,0.611,-0.004604633,0,-0.000873538,-0.003731095,-0.374415962,R,M602
629,M602d_2906,165.5953342,0.003677362,28.20061084,M602d,M6,2906,2906,29,light,T2,35.87437986,611,0.611,0.002246868,0,-0.001163993,0.003410861,0.342280445,NP,M602
630,M602d_2906D,164.5986111,-0.008912737,28.20437926,M602d,M6,2906D,2906,29,dark,T2,35.87437986,611,0.611,-0.005445683,0,-0.001091144,-0.004354539,-0.436978665,R,M602
631,M602d_3002,168.8244966,0.006345009,29.38550441,M602d,M6,3002,3002,30,light,T2,35.87437986,611,0.611,0.0038768,0,-0.001859087,0.005735887,0.575597198,NP,M602
632,M602d_3002D,169.0498708,-0.010414455,29.35224437,M602d,M6,3002D,3002,30,dark,T2,35.87437986,611,0.611,-0.006363232,0,-0.001771112,-0.00459212,-0.460820005,R,M602
633,M602d_3104,153.7855075,0.009077986,29.9710565,M602d,M6,3104,3104,31,light,T2,35.87437986,611,0.611,0.00554665,0,-0.001246625,0.006793275,0.681706234,NP,M602
634,M602d_3104D,156.5532983,-0.009576742,30.01988497,M602d,M6,3104D,3104,31,dark,T2,35.87437986,611,0.611,-0.005851389,0,-0.001182893,-0.004668497,-0.468484404,R,M602
635,M602d_3205,137.5815225,0.002844251,31.39725609,M602d,M6,3205,3205,32,light,T2,35.87437986,611,0.611,0.001737837,0,-0.00221216,0.003949997,0.396382874,NP,M602
636,M602d_3205D,136.263555,-0.010850981,31.44594436,M602d,M6,3205D,3205,32,dark,T2,35.87437986,611,0.611,-0.00662995,0,-0.001913172,-0.004716777,-0.473329399,R,M602
637,M602d_3301,176.3056735,0.004004731,32.35668305,M602d,M6,3301,3301,33,light,T2,35.87437986,611,0.611,0.002446891,0,-0.001160668,0.003607558,0.362019086,NP,M602
638,M602d_3301D,172.8361688,-0.00943891,32.45614179,M602d,M6,3301D,3301,33,dark,T2,35.87437986,611,0.611,-0.005767174,0,-0.000949274,-0.004817899,-0.483477006,R,M602
639,M602d_3402,156.2237169,-0.004620418,33.0867253,M602d,M6,3402,3402,34,light,T2,35.87437986,611,0.611,-0.002823076,0,-0.001452896,-0.001370179,-0.13749772,NP,M602
640,M602d_3402D,149.4729034,-0.006892396,33.17301598,M602d,M6,3402D,3402,34,dark,T2,35.87437986,611,0.611,-0.004211254,0,-0.000703306,-0.003507948,-0.352023131,R,M602
641,M603a_2704,166.2268328,0.004519064,26.50516698,M603a,M6,2704,2704,27,light,T3,21.35969922,612,0.612,0.002765667,0,-0.00037831,0.003143977,0.529891265,NP,M603
642,M603a_2704D,168.414521,-0.004315565,26.43449615,M603a,M6,2704D,2704,27,dark,T3,21.35969922,612,0.612,-0.002641126,0,-0.000403819,-0.002237307,-0.377079522,R,M603
643,M603a_2806,174.0324552,0.002467089,27.21121343,M603a,M6,2806,2806,28,light,T3,21.35969922,611,0.611,0.001507391,0,-0.000995616,0.002503007,0.421861051,NP,M603
644,M603a_2806D,172.9515431,-0.006245492,27.14135358,M603a,M6,2806D,2806,28,dark,T3,21.35969922,611,0.611,-0.003815995,0,-0.001005611,-0.002810384,-0.473666866,R,M603
645,M603a_2901,191.2044461,0.007106109,28.32433384,M603a,M6,2901,2901,29,light,T3,21.35969922,611,0.611,0.004341833,0,-4.66E-06,0.004346496,0.732565871,NP,M603
646,M603a_2901D,195.3495777,-0.004050616,28.22397199,M603a,M6,2901D,2901,29,dark,T3,21.35969922,611,0.611,-0.002474926,0,-0.000116389,-0.002358537,-0.397511841,R,M603
647,M603a_3003,155.8978102,0.001558172,29.2507284,M603a,M6,3003,3003,30,light,T3,21.35969922,611,0.611,0.000952043,0,-0.001985248,0.002937291,0.495055932,NP,M603
648,M603a_3003D,154.470685,-0.008322653,29.28973913,M603a,M6,3003D,3003,30,dark,T3,21.35969922,611,0.611,-0.005085141,0,-0.001865,-0.003220141,-0.542728052,R,M603
649,M603a_3105,138.9772745,0.003236822,30.06730616,M603a,M6,3105,3105,31,light,T3,21.35969922,611,0.611,0.001977698,0,-0.001463881,0.003441579,0.580049599,NP,M603
650,M603a_3105D,139.3299534,-0.006494914,30.17750254,M603a,M6,3105D,3105,31,dark,T3,21.35969922,611,0.611,-0.003968392,0,-0.00109415,-0.002874242,-0.484429643,R,M603
651,M603a_3206,117.7586333,-0.001223314,31.28828068,M603a,M6,3206,3206,32,light,T3,21.35969922,611,0.611,-0.000747445,0,-0.001838183,0.001090738,0.183834891,NP,M603
652,M603a_3206D,114.9106789,-0.006522303,31.33895065,M603a,M6,3206D,3206,32,dark,T3,21.35969922,611,0.611,-0.003985127,0,-0.001648052,-0.002337076,-0.393894698,R,M603
653,M603a_3302,136.0566433,0.00123624,32.52109016,M603a,M6,3302,3302,33,light,T3,21.35969922,611,0.611,0.000755343,0,-0.001565491,0.002320834,0.391157229,NP,M603
654,M603a_3302D,132.4327239,-0.004871139,32.43861551,M603a,M6,3302D,3302,33,dark,T3,21.35969922,611,0.611,-0.002976266,0,-0.001126838,-0.001849428,-0.31170581,R,M603
655,M603a_3403,147.1225786,-0.003126359,33.21544359,M603a,M6,3403,3403,34,light,T3,21.35969922,611,0.611,-0.001910205,0,-0.001828995,-8.12E-05,-0.013687418,NP,M603
656,M603a_3403D,142.589977,-0.004948495,33.22452937,M603a,M6,3403D,3403,34,dark,T3,21.35969922,611,0.611,-0.00302353,0,-0.001420949,-0.001602582,-0.270101828,R,M603
657,M603b_2706,161.1436522,0.002606529,26.37612772,M603b,M6,2706,2706,27,light,T3,21.17298991,612,0.612,0.001595196,0,-0.000441294,0.00203649,0.346260188,NP,M603
658,M603b_2706D,162.5948304,-0.003960468,26.318431,M603b,M6,2706D,2706,27,dark,T3,21.17298991,612,0.612,-0.002423807,0,-0.000362934,-0.002060872,-0.350405864,R,M603
659,M603b_2801,197.6560299,0.00366702,27.06528221,M603b,M6,2801,2801,28,light,T3,21.17298991,612,0.612,0.002244217,0,-0.000103801,0.002348018,0.399228655,NP,M603
660,M603b_2801D,198.5506682,-0.00452045,27.03669229,M603b,M6,2801D,2801,28,dark,T3,21.17298991,612,0.612,-0.002766515,0,-0.000169487,-0.002597028,-0.441567322,R,M603
661,M603b_2903,202.6843838,0.004673705,28.45515226,M603b,M6,2903,2903,29,light,T3,21.17298991,612,0.612,0.002860307,0,-0.000227656,0.003087963,0.525040005,NP,M603
662,M603b_2903D,206.4151301,-0.003994863,28.33695894,M603b,M6,2903D,2903,29,dark,T3,21.17298991,612,0.612,-0.002444856,0,-0.000147665,-0.002297191,-0.390586694,R,M603
663,M603b_3004,131.5448547,-0.002471918,29.28526478,M603b,M6,3004,3004,30,light,T3,21.17298991,612,0.612,-0.001512814,0,-0.002305267,0.000792453,0.134739179,NP,M603
664,M603b_3004D,139.3362798,-0.008022381,29.20079472,M603b,M6,3004D,3004,30,dark,T3,21.17298991,612,0.612,-0.004909697,0,-0.002192911,-0.002716786,-0.461929555,R,M603
665,M603b_3106,142.8388611,-0.000288807,29.94601464,M603b,M6,3106,3106,31,light,T3,21.17298991,612,0.612,-0.00017675,0,-0.001763068,0.001586318,0.269718375,NP,M603
666,M603b_3106D,140.4501614,-0.007535124,29.99020569,M603b,M6,3106D,3106,31,dark,T3,21.17298991,612,0.612,-0.004611496,0,-0.001704527,-0.002906969,-0.494266026,R,M603
667,M603b_3202,161.5964606,0.005634513,31.32580887,M603b,M6,3202,3202,32,light,T3,21.17298991,612,0.612,0.003448322,0,-0.000568563,0.004016885,0.68298272,NP,M603
668,M603b_3202D,163.8416533,-0.005265788,31.33919731,M603b,M6,3202D,3202,32,dark,T3,21.17298991,612,0.612,-0.003222662,0,-0.000687038,-0.002535624,-0.43112695,R,M603
669,M603b_3303,132.9923287,0.001601497,32.51138627,M603b,M6,3303,3303,33,light,T3,21.17298991,612,0.612,0.000980116,0,-0.001362963,0.002343079,0.39838894,NP,M603
670,M603b_3303D,131.9734867,-0.004899679,32.49920842,M603b,M6,3303D,3303,33,dark,T3,21.17298991,612,0.612,-0.002998603,0,-0.000960609,-0.002037994,-0.346515993,R,M603
671,M603b_3405,116.4136108,-0.002813729,33.07398551,M603b,M6,3405,3405,34,light,T3,21.17298991,612,0.612,-0.001722002,0,-0.001581319,-0.000140683,-0.023920108,NP,M603
672,M603b_3405D,112.9795453,-0.004304751,33.11464154,M603b,M6,3405D,3405,34,dark,T3,21.17298991,612,0.612,-0.002634508,0,-0.001064482,-0.001570025,-0.266948143,R,M603
673,M603c_2706,168.3123816,0.0032321,26.30522994,M603c,M6,2706,2706,27,light,T3,24.54078963,613,0.613,0.001981277,0,-0.000441294,0.002422571,0.355377965,NP,M603
674,M603c_2706D,169.8439818,-0.005066752,26.27154605,M603c,M6,2706D,2706,27,dark,T3,24.54078963,613,0.613,-0.003105919,0,-0.000362934,-0.002742985,-0.402380906,R,M603
675,M603c_2802,187.7804325,0.00472719,27.13817963,M603c,M6,2802,2802,28,light,T3,24.54078963,613,0.613,0.002897767,0,-0.00036587,0.003263637,0.47875776,NP,M603
676,M603c_2802D,189.7288958,-0.005794101,27.1887396,M603c,M6,2802D,2802,28,dark,T3,24.54078963,613,0.613,-0.003551784,0,-0.000375731,-0.003176054,-0.465909734,R,M603
677,M603c_2903,207.3324937,0.006021846,28.41650127,M603c,M6,2903,2903,29,light,T3,24.54078963,613,0.613,0.003691392,0,-0.000227656,0.003919047,0.574902865,NP,M603
678,M603c_2903D,212.0037257,-0.004954343,28.32050193,M603c,M6,2903D,2903,29,dark,T3,24.54078963,613,0.613,-0.003037012,0,-0.000147665,-0.002889347,-0.423851494,R,M603
679,M603c_3005,126.1155433,-0.002882813,29.15952226,M603c,M6,3005,3005,30,light,T3,24.54078963,613,0.613,-0.001767164,0,-0.002448824,0.000681659,0.09999568,NP,M603
680,M603c_3005D,120.560173,-0.008923618,29.19871062,M603c,M6,3005D,3005,30,dark,T3,24.54078963,613,0.613,-0.005470178,0,-0.002376005,-0.003094173,-0.453898252,R,M603
681,M603c_3101,168.6118805,0.00601029,30.39490647,M603c,M6,3101,3101,31,light,T3,24.54078963,613,0.613,0.003684308,0,-0.000597734,0.004282042,0.628152204,NP,M603
682,M603c_3101D,170.9845127,-0.006512659,30.40916792,M603c,M6,3101D,3101,31,dark,T3,24.54078963,613,0.613,-0.00399226,0,-0.000855326,-0.003136934,-0.460171079,R,M603
683,M603c_3202,149.9354635,0.006548116,31.37259641,M603c,M6,3202,3202,32,light,T3,24.54078963,613,0.613,0.004013995,0,-0.000568563,0.004582558,0.672236238,NP,M603
684,M603c_3202D,152.8668201,-0.005459393,31.38126711,M603c,M6,3202D,3202,32,dark,T3,24.54078963,613,0.613,-0.003346608,0,-0.000687038,-0.00265957,-0.390144397,R,M603
685,M603c_3304,126.1999443,0.002184833,32.4310354,M603c,M6,3304,3304,33,light,T3,24.54078963,613,0.613,0.001339302,0,-0.000977273,0.002316576,0.339829025,NP,M603
686,M603c_3304D,124.6686502,-0.005369683,32.46358699,M603c,M6,3304D,3304,33,dark,T3,24.54078963,613,0.613,-0.003291616,0,-0.000891225,-0.002400391,-0.352124213,R,M603
687,M603c_3405,126.2773713,-0.003910528,33.12131622,M603c,M6,3405,3405,34,light,T3,24.54078963,613,0.613,-0.002397154,0,-0.001581319,-0.000815835,-0.119678574,NP,M603
688,M603c_3405D,121.5608729,-0.005495744,33.14045965,M603c,M6,3405D,3405,34,dark,T3,24.54078963,613,0.613,-0.003368891,0,-0.001064482,-0.002304408,-0.338044145,R,M603
689,M603d_2702,166.7993764,0.005254278,26.24405966,M603d,M6,2702,2702,27,light,T3,23.67504942,611.375,0.611375,0.003212334,0,-0.000135856,0.00334819,0.509121838,NP,M603
690,M603d_2702D,169.3295062,-0.005468888,26.277852,M603d,M6,2702D,2702,27,dark,T3,23.67504942,611.375,0.611375,-0.003343542,0,-0.000191109,-0.003152432,-0.479355145,R,M603
691,M603d_2804,189.5256494,0.005147323,27.18215571,M603d,M6,2804,2804,28,light,T3,23.67504942,611.375,0.611375,0.003146945,0,-0.00069377,0.003840714,0.584014477,NP,M603
692,M603d_2804D,191.0983983,-0.006040173,27.14681383,M603d,M6,2804D,2804,28,dark,T3,23.67504942,611.375,0.611375,-0.003692811,0,-0.000631231,-0.003061579,-0.465540104,R,M603
693,M603d_2905,174.2578899,0.004114985,28.26763611,M603d,M6,2905,2905,29,light,T3,23.67504942,611.375,0.611375,0.002515799,0,-0.001494872,0.004010671,0.609857928,NP,M603
